mag_id	completeness	contamination	contigs	total_length	gc	n50	sample_accession	run_accession	country	project_accession	study_accession	database_origin	reference	rep_95id	rep_99id	taxonomy	species	food_name	sample_name	origin	ingredient_group	main_ingredient	food_type	consistency	alcohol_level	acid_type	fermentation_temperature	aging_time
LeechJ_xxxx__AF93__bin.2	81.00743299	1.890236956	269	1099500	51.36	4824	SAMN39472510	SRR27593181	Nigeria	PRJNA1052643	SRP484221	NCBI	Carlino N, Blanco-Míguez A, Punčochář M, Mengoni C, Pinto F, Tatti A, Manghi P, Armanini F, Avagliano M, Barcenilla C, Breselge S, Cabrera-Rubio R, Calvete-Torre I, Coakley M, Cobo-Díaz JF, De Filippis F, Dey H, Leech J, Klaassens ES, Knobloch S, O'Neil D, Quijada NM, Sabater C, Skírnisdóttir S, Valentino V, Walsh L; MASTER EU Consortium; Alvarez-Ordóñez A, Asnicar F, Fackelmann G, Heidrich V, Margolles A, Marteinsson VT, Rota Stabelli O, Wagner M, Ercolini D, Cotter PD, Segata N, Pasolli E. Unexplored microbial diversity from 2,500 food metagenomes and links with the human microbiome. Cell. 2024 Oct 3;187(20):5775-5795.e15. doi: 10.1016/j.cell.2024.07.039.	GCF_006740305.1_ASM674030v1_genomic	LeechJ_xxxx__AF93__bin.2	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus	Lactobacillus delbrueckii	nono	nono	Animal	Dairy	milk	beverage	liquid	none	lactic	mesophilic	1-2 days
L1.2_bin.2	99.17	0.46	58	2644412	31.46	81289	SAMN36368175	SRR25203535	Denmark	PRJNA992639	SRP448103	NCBI	Kothe CI, Carøe C, Mazel F, Zilber D, Cruz-Morales P, Mohellibi N, Evans JD. Novel misos shape distinct microbial ecologies: opportunities for flavourful sustainable food innovation. Food Res Int. 2024 Aug;189:114490. doi: 10.1016/j.foodres.2024.114490.	L1.2_bin.2	L1.2_bin.2	Bacillota;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus	Staphylococcus pasteuri	miso	novel_miso	Plant	Legumes	soybean	soybean paste	semi-solid	low	lactic	mesophilic	1-3 months
MS_bin.1	99.44	0.13	35	3745635	46.11	177297	SAMN36368194	SRR25203514	Denmark	PRJNA992639	SRP448103	NCBI	Kothe CI, Carøe C, Mazel F, Zilber D, Cruz-Morales P, Mohellibi N, Evans JD. Novel misos shape distinct microbial ecologies: opportunities for flavourful sustainable food innovation. Food Res Int. 2024 Aug;189:114490. doi: 10.1016/j.foodres.2024.114490.	MS_bin.1	MS_bin.1	Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus	Bacillus amyloliquefaciens	miso	novel_miso	Plant	Legumes	soybean	soybean paste	semi-solid	low	lactic	mesophilic	1-3 months
NP2.2_bin.7	97.24	1.24	41	2530209	36.01	121188	SAMN36368185	SRR25203524	Denmark	PRJNA992639	SRP448103	NCBI	Kothe CI, Carøe C, Mazel F, Zilber D, Cruz-Morales P, Mohellibi N, Evans JD. Novel misos shape distinct microbial ecologies: opportunities for flavourful sustainable food innovation. Food Res Int. 2024 Aug;189:114490. doi: 10.1016/j.foodres.2024.114490.	LeechJ_xxxx__AF24__bin.1	NP2.2_bin.7	Bacillota;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus	Staphylococcus simulans	miso	novel_miso	Plant	Legumes	soybean	soybean paste	semi-solid	low	lactic	mesophilic	1-3 months
NP3.2_bin.5	97.53	0.93	184	2903931	44.86	25387	SAMN36368186	SRR25203523	Denmark	PRJNA992639	SRP448103	NCBI	Kothe CI, Carøe C, Mazel F, Zilber D, Cruz-Morales P, Mohellibi N, Evans JD. Novel misos shape distinct microbial ecologies: opportunities for flavourful sustainable food innovation. Food Res Int. 2024 Aug;189:114490. doi: 10.1016/j.foodres.2024.114490.	FalardeauJ_2023__SRR20811279__bin.3	FalardeauJ_2023__SRR20811279__bin.3	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Lactiplantibacillus	Lactiplantibacillus plantarum	miso	novel_miso	Plant	Legumes	soybean	soybean paste	semi-solid	low	lactic	mesophilic	1-3 months
P.1_bin.1	98.9	0.71	143	4513294	56.68	85157	SAMN36368165	SRR25203509	Denmark	PRJNA992639	SRP448103	NCBI	Kothe CI, Carøe C, Mazel F, Zilber D, Cruz-Morales P, Mohellibi N, Evans JD. Novel misos shape distinct microbial ecologies: opportunities for flavourful sustainable food innovation. Food Res Int. 2024 Aug;189:114490. doi: 10.1016/j.foodres.2024.114490.	P.1_bin.1	P.1_bin.1	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Cronobacter	Cronobacter malonaticus	miso	novel_miso	Plant	Legumes	soybean	soybean paste	semi-solid	low	lactic	mesophilic	1-3 months
PB_bin.2	99.73	1.31	90	2647723	32.34	78464	SAMN36368195	SRR25203513	Denmark	PRJNA992639	SRP448103	NCBI	Kothe CI, Carøe C, Mazel F, Zilber D, Cruz-Morales P, Mohellibi N, Evans JD. Novel misos shape distinct microbial ecologies: opportunities for flavourful sustainable food innovation. Food Res Int. 2024 Aug;189:114490. doi: 10.1016/j.foodres.2024.114490.	PB_bin.2	PB_bin.2	Bacillota;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus	Staphylococcus warneri	miso	novel_miso	Plant	Legumes	soybean	soybean paste	semi-solid	low	lactic	mesophilic	1-3 months
S3.2_bin.2	99.34	0	84	2420163	35.66	52406	SAMN36368192	SRR25203516	Denmark	PRJNA992639	SRP448103	NCBI	Kothe CI, Carøe C, Mazel F, Zilber D, Cruz-Morales P, Mohellibi N, Evans JD. Novel misos shape distinct microbial ecologies: opportunities for flavourful sustainable food innovation. Food Res Int. 2024 Aug;189:114490. doi: 10.1016/j.foodres.2024.114490.	S3.2_bin.2	S3.2_bin.2	Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Tetragenococcus	Tetragenococcus halophilus B	miso	novel_miso	Plant	Legumes	soybean	soybean paste	semi-solid	low	lactic	mesophilic	1-3 months
WalshAM_2017__ERR1981166__bin.3	100	0	79	1778733	39.11	57189	SAMEA104075947	ERR1981166	Italy	PRJEB20873	ERP023064	NCBI	Walsh AM, Crispie F, Daari K, O'Sullivan O, Martin JC, Arthur CT, Claesson MJ, Scott KP, Cotter PD. Strain-Level Metagenomic Analysis of the Fermented Dairy Beverage Nunu Highlights Potential Food Safety Risks. Appl Environ Microbiol. 2017 Aug 1;83(16):e01144-17. doi: 10.1128/AEM.01144-17.	MortensenS_xxxx__WK002-1-L-48h-01F6_S30__bin.6	MAG_49	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Leuconostoc	Leuconostoc falkenbergense	nunu	nunu	Animal	Dairy	milk	beverage	liquid	none	lactic	mesophilic	1-2 days
WalshAM_2017__ERR1981167__bin.1	99	1.16	102	1879808	39.49	44577	SAMEA104075946	ERR1981167	Italy	PRJEB20873	ERP023064	NCBI	Walsh AM, Crispie F, Daari K, O'Sullivan O, Martin JC, Arthur CT, Claesson MJ, Scott KP, Cotter PD. Strain-Level Metagenomic Analysis of the Fermented Dairy Beverage Nunu Highlights Potential Food Safety Risks. Appl Environ Microbiol. 2017 Aug 1;83(16):e01144-17. doi: 10.1128/AEM.01144-17.	CM_UNINA_FFOOD__FFOOD_270__bin.3	WalshAM_2017__ERR1981167__bin.1	Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus	Streptococcus suis AA	nunu	nunu	Animal	Dairy	milk	beverage	liquid	none	lactic	mesophilic	1-2 days
WalshAM_2017__ERR1981169__bin.1	97.81	0.59	228	4677306	58.3	35509	SAMEA104075944	ERR1981169	Italy	PRJEB20873	ERP023064	NCBI	Walsh AM, Crispie F, Daari K, O'Sullivan O, Martin JC, Arthur CT, Claesson MJ, Scott KP, Cotter PD. Strain-Level Metagenomic Analysis of the Fermented Dairy Beverage Nunu Highlights Potential Food Safety Risks. Appl Environ Microbiol. 2017 Aug 1;83(16):e01144-17. doi: 10.1128/AEM.01144-17.	MAG_19	MAG_19	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella	Klebsiella pneumoniae	nunu	nunu	Animal	Dairy	milk	beverage	liquid	none	lactic	mesophilic	1-2 days
WalshAM_2017__ERR1981172__bin.2	98.88	0	34	1776511	37.61	96235	SAMEA104075941	ERR1981172	Italy	PRJEB20873	ERP023064	NCBI	Walsh AM, Crispie F, Daari K, O'Sullivan O, Martin JC, Arthur CT, Claesson MJ, Scott KP, Cotter PD. Strain-Level Metagenomic Analysis of the Fermented Dairy Beverage Nunu Highlights Potential Food Safety Risks. Appl Environ Microbiol. 2017 Aug 1;83(16):e01144-17. doi: 10.1128/AEM.01144-17.	WalshAM_2017__ERS1739834__bin.1	WalshAM_2017__ERS1739834__bin.1	Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus	Streptococcus infantarius	nunu	nunu	Animal	Dairy	milk	beverage	liquid	none	lactic	mesophilic	1-2 days
WalshAM_2017__ERR1981175__bin.3	93.79	0.7	275	1654212	36.99	7929	SAMEA104075938	ERR1981175	Italy	PRJEB20873	ERP023064	NCBI	Walsh AM, Crispie F, Daari K, O'Sullivan O, Martin JC, Arthur CT, Claesson MJ, Scott KP, Cotter PD. Strain-Level Metagenomic Analysis of the Fermented Dairy Beverage Nunu Highlights Potential Food Safety Risks. Appl Environ Microbiol. 2017 Aug 1;83(16):e01144-17. doi: 10.1128/AEM.01144-17.	WalshAM_2017__ERR1981175__bin.3	WalshAM_2017__ERR1981175__bin.3	Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus	NA	nunu	nunu	Animal	Dairy	milk	beverage	liquid	none	lactic	mesophilic	1-2 days
MAG_5	83.33	1.99	998	3622318	57.83	4027	['SAMEA104075947', 'SAMEA104075946', 'SAMEA104075945', 'SAMEA104075944', 'SAMEA104075943', 'SAMEA104075942', 'SAMEA104075941', 'SAMEA104075940', 'SAMEA104075939', 'SAMEA104075938']	['ERR1981166', 'ERR1981167', 'ERR1981168', 'ERR1981169', 'ERR1981170', 'ERR1981171', 'ERR1981172', 'ERR1981173', 'ERR1981174', 'ERR1981175', 'ERR2014805', 'ERR2014806', 'ERR2014807', 'ERR2014808', 'ERR2014809', 'ERR2014810', 'ERR2014811', 'ERR2014812', 'ERR2014813', 'ERR2014814']	Ghana	PRJEB20873	ERP023064	NCBI	Du R, Xiong W, Xu L, Xu Y, Wu Q. Metagenomics reveals the habitat specificity of biosynthetic potential of secondary metabolites in global food fermentations. Microbiome. 2023 May 20;11(1):115. doi: 10.1186/s40168-023-01536-8.	MAG_19	MAG_5	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella	Klebsiella pneumoniae	nunu	nunu	Animal	Dairy	milk	beverage	liquid	none	lactic	mesophilic	1-2 days
MAG_6	71.87	2.06	629	3778646	57.99	7442	['SAMEA104075947', 'SAMEA104075946', 'SAMEA104075945', 'SAMEA104075944', 'SAMEA104075943', 'SAMEA104075942', 'SAMEA104075941', 'SAMEA104075940', 'SAMEA104075939', 'SAMEA104075938']	['ERR1981166', 'ERR1981167', 'ERR1981168', 'ERR1981169', 'ERR1981170', 'ERR1981171', 'ERR1981172', 'ERR1981173', 'ERR1981174', 'ERR1981175', 'ERR2014805', 'ERR2014806', 'ERR2014807', 'ERR2014808', 'ERR2014809', 'ERR2014810', 'ERR2014811', 'ERR2014812', 'ERR2014813', 'ERR2014814']	Ghana	PRJEB20873	ERP023064	NCBI	Du R, Xiong W, Xu L, Xu Y, Wu Q. Metagenomics reveals the habitat specificity of biosynthetic potential of secondary metabolites in global food fermentations. Microbiome. 2023 May 20;11(1):115. doi: 10.1186/s40168-023-01536-8.	MAG_6	MAG_6	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella	Klebsiella quasipneumoniae	nunu	nunu	Animal	Dairy	milk	beverage	liquid	none	lactic	mesophilic	1-2 days
MAG_10	51.72	1.72	1406	4815789	50.89	3869	['SAMEA104075947', 'SAMEA104075946', 'SAMEA104075945', 'SAMEA104075944', 'SAMEA104075943', 'SAMEA104075942', 'SAMEA104075941', 'SAMEA104075940', 'SAMEA104075939', 'SAMEA104075938']	['ERR1981166', 'ERR1981167', 'ERR1981168', 'ERR1981169', 'ERR1981170', 'ERR1981171', 'ERR1981172', 'ERR1981173', 'ERR1981174', 'ERR1981175', 'ERR2014805', 'ERR2014806', 'ERR2014807', 'ERR2014808', 'ERR2014809', 'ERR2014810', 'ERR2014811', 'ERR2014812', 'ERR2014813', 'ERR2014814']	Ghana	PRJEB20873	ERP023064	NCBI	Du R, Xiong W, Xu L, Xu Y, Wu Q. Metagenomics reveals the habitat specificity of biosynthetic potential of secondary metabolites in global food fermentations. Microbiome. 2023 May 20;11(1):115. doi: 10.1186/s40168-023-01536-8.	LeechJ_2020__ERS3967688__bin.2	MAG_10	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia	Escherichia coli	nunu	nunu	Animal	Dairy	milk	beverage	liquid	none	lactic	mesophilic	1-2 days
MAG_19	98.94	0.47	86	5243648	57.65	112383	['SAMEA104075947', 'SAMEA104075946', 'SAMEA104075945', 'SAMEA104075944', 'SAMEA104075943', 'SAMEA104075942', 'SAMEA104075941', 'SAMEA104075940', 'SAMEA104075939', 'SAMEA104075938']	['ERR1981166', 'ERR1981167', 'ERR1981168', 'ERR1981169', 'ERR1981170', 'ERR1981171', 'ERR1981172', 'ERR1981173', 'ERR1981174', 'ERR1981175', 'ERR2014805', 'ERR2014806', 'ERR2014807', 'ERR2014808', 'ERR2014809', 'ERR2014810', 'ERR2014811', 'ERR2014812', 'ERR2014813', 'ERR2014814']	Ghana	PRJEB20873	ERP023064	NCBI	Du R, Xiong W, Xu L, Xu Y, Wu Q. Metagenomics reveals the habitat specificity of biosynthetic potential of secondary metabolites in global food fermentations. Microbiome. 2023 May 20;11(1):115. doi: 10.1186/s40168-023-01536-8.	MAG_19	MAG_19	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella	Klebsiella pneumoniae	nunu	nunu	Animal	Dairy	milk	beverage	liquid	none	lactic	mesophilic	1-2 days
MAG_27	99.62	0	70	2661231	38.18	74983	['SAMEA104075947', 'SAMEA104075946', 'SAMEA104075945', 'SAMEA104075944', 'SAMEA104075943', 'SAMEA104075942', 'SAMEA104075941', 'SAMEA104075940', 'SAMEA104075939', 'SAMEA104075938']	['ERR1981166', 'ERR1981167', 'ERR1981168', 'ERR1981169', 'ERR1981170', 'ERR1981171', 'ERR1981172', 'ERR1981173', 'ERR1981174', 'ERR1981175', 'ERR2014805', 'ERR2014806', 'ERR2014807', 'ERR2014808', 'ERR2014809', 'ERR2014810', 'ERR2014811', 'ERR2014812', 'ERR2014813', 'ERR2014814']	Ghana	PRJEB20873	ERP023064	NCBI	Du R, Xiong W, Xu L, Xu Y, Wu Q. Metagenomics reveals the habitat specificity of biosynthetic potential of secondary metabolites in global food fermentations. Microbiome. 2023 May 20;11(1):115. doi: 10.1186/s40168-023-01536-8.	ODFM-BA-A-0139-001_Enterococcus_lactis_CICC_24101	MAG_27	Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus_B	Enterococcus B lactis	nunu	nunu	Animal	Dairy	milk	beverage	liquid	none	lactic	mesophilic	1-2 days
MAG_41	77.39	1.42	386	1434271	52.41	4219	['SAMEA104075947', 'SAMEA104075946', 'SAMEA104075945', 'SAMEA104075944', 'SAMEA104075943', 'SAMEA104075942', 'SAMEA104075941', 'SAMEA104075940', 'SAMEA104075939', 'SAMEA104075938']	['ERR1981166', 'ERR1981167', 'ERR1981168', 'ERR1981169', 'ERR1981170', 'ERR1981171', 'ERR1981172', 'ERR1981173', 'ERR1981174', 'ERR1981175', 'ERR2014805', 'ERR2014806', 'ERR2014807', 'ERR2014808', 'ERR2014809', 'ERR2014810', 'ERR2014811', 'ERR2014812', 'ERR2014813', 'ERR2014814']	Ghana	PRJEB20873	ERP023064	NCBI	Du R, Xiong W, Xu L, Xu Y, Wu Q. Metagenomics reveals the habitat specificity of biosynthetic potential of secondary metabolites in global food fermentations. Microbiome. 2023 May 20;11(1):115. doi: 10.1186/s40168-023-01536-8.	FontanaF_2023__SRR20746839__bin.4	MAG_41	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Limosilactobacillus	Limosilactobacillus fermentum	nunu	nunu	Animal	Dairy	milk	beverage	liquid	none	lactic	mesophilic	1-2 days
MAG_49	100	0	38	1737223	39.26	72056	['SAMEA104075947', 'SAMEA104075946', 'SAMEA104075945', 'SAMEA104075944', 'SAMEA104075943', 'SAMEA104075942', 'SAMEA104075941', 'SAMEA104075940', 'SAMEA104075939', 'SAMEA104075938']	['ERR1981166', 'ERR1981167', 'ERR1981168', 'ERR1981169', 'ERR1981170', 'ERR1981171', 'ERR1981172', 'ERR1981173', 'ERR1981174', 'ERR1981175', 'ERR2014805', 'ERR2014806', 'ERR2014807', 'ERR2014808', 'ERR2014809', 'ERR2014810', 'ERR2014811', 'ERR2014812', 'ERR2014813', 'ERR2014814']	Ghana	PRJEB20873	ERP023064	NCBI	Du R, Xiong W, Xu L, Xu Y, Wu Q. Metagenomics reveals the habitat specificity of biosynthetic potential of secondary metabolites in global food fermentations. Microbiome. 2023 May 20;11(1):115. doi: 10.1186/s40168-023-01536-8.	MortensenS_xxxx__WK002-1-L-48h-01F6_S30__bin.6	MAG_49	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Leuconostoc	Leuconostoc falkenbergense	nunu	nunu	Animal	Dairy	milk	beverage	liquid	none	lactic	mesophilic	1-2 days
MAG_94	88.49	1.95	553	2920659	39.54	6455	['SAMEA104075947', 'SAMEA104075946', 'SAMEA104075945', 'SAMEA104075944', 'SAMEA104075943', 'SAMEA104075942', 'SAMEA104075941', 'SAMEA104075940', 'SAMEA104075939', 'SAMEA104075938']	['ERR1981166', 'ERR1981167', 'ERR1981168', 'ERR1981169', 'ERR1981170', 'ERR1981171', 'ERR1981172', 'ERR1981173', 'ERR1981174', 'ERR1981175', 'ERR2014805', 'ERR2014806', 'ERR2014807', 'ERR2014808', 'ERR2014809', 'ERR2014810', 'ERR2014811', 'ERR2014812', 'ERR2014813', 'ERR2014814']	Ghana	PRJEB20873	ERP023064	NCBI	Du R, Xiong W, Xu L, Xu Y, Wu Q. Metagenomics reveals the habitat specificity of biosynthetic potential of secondary metabolites in global food fermentations. Microbiome. 2023 May 20;11(1):115. doi: 10.1186/s40168-023-01536-8.	MAG_312	MAG_94	Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter	Acinetobacter baumannii	nunu	nunu	Animal	Dairy	milk	beverage	liquid	none	lactic	mesophilic	1-2 days
MAG_96	84.3	1.97	1007	3704351	57.61	4227	['SAMEA104075947', 'SAMEA104075946', 'SAMEA104075945', 'SAMEA104075944', 'SAMEA104075943', 'SAMEA104075942', 'SAMEA104075941', 'SAMEA104075940', 'SAMEA104075939', 'SAMEA104075938']	['ERR1981166', 'ERR1981167', 'ERR1981168', 'ERR1981169', 'ERR1981170', 'ERR1981171', 'ERR1981172', 'ERR1981173', 'ERR1981174', 'ERR1981175', 'ERR2014805', 'ERR2014806', 'ERR2014807', 'ERR2014808', 'ERR2014809', 'ERR2014810', 'ERR2014811', 'ERR2014812', 'ERR2014813', 'ERR2014814']	Ghana	PRJEB20873	ERP023064	NCBI	Du R, Xiong W, Xu L, Xu Y, Wu Q. Metagenomics reveals the habitat specificity of biosynthetic potential of secondary metabolites in global food fermentations. Microbiome. 2023 May 20;11(1):115. doi: 10.1186/s40168-023-01536-8.	MAG_19	MAG_96	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella	Klebsiella pneumoniae	nunu	nunu	Animal	Dairy	milk	beverage	liquid	none	lactic	mesophilic	1-2 days
MAG_107	67.86	8.62	565	1274426	36.83	2196	['SAMEA104075947', 'SAMEA104075946', 'SAMEA104075945', 'SAMEA104075944', 'SAMEA104075943', 'SAMEA104075942', 'SAMEA104075941', 'SAMEA104075940', 'SAMEA104075939', 'SAMEA104075938']	['ERR1981166', 'ERR1981167', 'ERR1981168', 'ERR1981169', 'ERR1981170', 'ERR1981171', 'ERR1981172', 'ERR1981173', 'ERR1981174', 'ERR1981175', 'ERR2014805', 'ERR2014806', 'ERR2014807', 'ERR2014808', 'ERR2014809', 'ERR2014810', 'ERR2014811', 'ERR2014812', 'ERR2014813', 'ERR2014814']	Ghana	PRJEB20873	ERP023064	NCBI	Du R, Xiong W, Xu L, Xu Y, Wu Q. Metagenomics reveals the habitat specificity of biosynthetic potential of secondary metabolites in global food fermentations. Microbiome. 2023 May 20;11(1):115. doi: 10.1186/s40168-023-01536-8.	MAG_107	MAG_107	Bacillota;Bacilli;Bacillales;Bacillaceae_G;Bacillus_A	Bacillus A cereus	nunu	nunu	Animal	Dairy	milk	beverage	liquid	none	lactic	mesophilic	1-2 days
MAG_115	83.85	2.65	397	1451572	53.14	4282	['SAMEA104075947', 'SAMEA104075946', 'SAMEA104075945', 'SAMEA104075944', 'SAMEA104075943', 'SAMEA104075942', 'SAMEA104075941', 'SAMEA104075940', 'SAMEA104075939', 'SAMEA104075938']	['ERR1981166', 'ERR1981167', 'ERR1981168', 'ERR1981169', 'ERR1981170', 'ERR1981171', 'ERR1981172', 'ERR1981173', 'ERR1981174', 'ERR1981175', 'ERR2014805', 'ERR2014806', 'ERR2014807', 'ERR2014808', 'ERR2014809', 'ERR2014810', 'ERR2014811', 'ERR2014812', 'ERR2014813', 'ERR2014814']	Ghana	PRJEB20873	ERP023064	NCBI	Du R, Xiong W, Xu L, Xu Y, Wu Q. Metagenomics reveals the habitat specificity of biosynthetic potential of secondary metabolites in global food fermentations. Microbiome. 2023 May 20;11(1):115. doi: 10.1186/s40168-023-01536-8.	FontanaF_2023__SRR20746839__bin.4	MAG_115	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Limosilactobacillus	Limosilactobacillus fermentum	nunu	nunu	Animal	Dairy	milk	beverage	liquid	none	lactic	mesophilic	1-2 days
MAG_142	85.27	5.1	386	1642815	45.05	4854	['SAMEA104075947', 'SAMEA104075946', 'SAMEA104075945', 'SAMEA104075944', 'SAMEA104075943', 'SAMEA104075942', 'SAMEA104075941', 'SAMEA104075940', 'SAMEA104075939', 'SAMEA104075938']	['ERR1981166', 'ERR1981167', 'ERR1981168', 'ERR1981169', 'ERR1981170', 'ERR1981171', 'ERR1981172', 'ERR1981173', 'ERR1981174', 'ERR1981175', 'ERR2014805', 'ERR2014806', 'ERR2014807', 'ERR2014808', 'ERR2014809', 'ERR2014810', 'ERR2014811', 'ERR2014812', 'ERR2014813', 'ERR2014814']	Ghana	PRJEB20873	ERP023064	NCBI	Du R, Xiong W, Xu L, Xu Y, Wu Q. Metagenomics reveals the habitat specificity of biosynthetic potential of secondary metabolites in global food fermentations. Microbiome. 2023 May 20;11(1):115. doi: 10.1186/s40168-023-01536-8.	GCF_004771075.1_ASM477107v1_genomic	MAG_142	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Weissella	Weissella confusa	nunu	nunu	Animal	Dairy	milk	beverage	liquid	none	lactic	mesophilic	1-2 days
MAG_165	93.74	1.1	273	1828519	37.43	10555	['SAMEA104075947', 'SAMEA104075946', 'SAMEA104075945', 'SAMEA104075944', 'SAMEA104075943', 'SAMEA104075942', 'SAMEA104075941', 'SAMEA104075940', 'SAMEA104075939', 'SAMEA104075938']	['ERR1981166', 'ERR1981167', 'ERR1981168', 'ERR1981169', 'ERR1981170', 'ERR1981171', 'ERR1981172', 'ERR1981173', 'ERR1981174', 'ERR1981175', 'ERR2014805', 'ERR2014806', 'ERR2014807', 'ERR2014808', 'ERR2014809', 'ERR2014810', 'ERR2014811', 'ERR2014812', 'ERR2014813', 'ERR2014814']	Ghana	PRJEB20873	ERP023064	NCBI	Du R, Xiong W, Xu L, Xu Y, Wu Q. Metagenomics reveals the habitat specificity of biosynthetic potential of secondary metabolites in global food fermentations. Microbiome. 2023 May 20;11(1):115. doi: 10.1186/s40168-023-01536-8.	YouL_2022__SRR13308520__bin.4	MAG_165	Bacillota;Bacilli;Staphylococcales;Staphylococcaceae;Macrococcoides	Macrococcoides caseolyticum	nunu	nunu	Animal	Dairy	milk	beverage	liquid	none	lactic	mesophilic	1-2 days
MAG_301	59.56	2.7	606	1526171	71.27	2509	['SAMEA104075947', 'SAMEA104075946', 'SAMEA104075945', 'SAMEA104075944', 'SAMEA104075943', 'SAMEA104075942', 'SAMEA104075941', 'SAMEA104075940', 'SAMEA104075939', 'SAMEA104075938']	['ERR1981166', 'ERR1981167', 'ERR1981168', 'ERR1981169', 'ERR1981170', 'ERR1981171', 'ERR1981172', 'ERR1981173', 'ERR1981174', 'ERR1981175', 'ERR2014805', 'ERR2014806', 'ERR2014807', 'ERR2014808', 'ERR2014809', 'ERR2014810', 'ERR2014811', 'ERR2014812', 'ERR2014813', 'ERR2014814']	Ghana	PRJEB20873	ERP023064	NCBI	Du R, Xiong W, Xu L, Xu Y, Wu Q. Metagenomics reveals the habitat specificity of biosynthetic potential of secondary metabolites in global food fermentations. Microbiome. 2023 May 20;11(1):115. doi: 10.1186/s40168-023-01536-8.	CM_UNINA_FFOOD__FFOOD_286__bin.4	MAG_301	Actinomycetota;Actinomycetes;Actinomycetales;Micrococcaceae;Rothia	Rothia kristinae	nunu	nunu	Animal	Dairy	milk	beverage	liquid	none	lactic	mesophilic	1-2 days
