Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,collection_date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,grain.base.bleached.wheat,grain.base.rye,grain.base.unbleached,grain.base.whole.wheat,host,Instrument,isolation_source,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,sample.identifier.original,Sample Name,Seasnlty,SRA Study,temp
SRR10451236,AMPLICON,502,14458102,PRJNA589612,SAMN13285271,Metagenome or environmental,9365367,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7145730,USA,North America,USA,0,0,1,0,sourdough,Illumina MiSeq,kitchens,not applicable,ITS_S_401,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:59:00Z,1,401,S_401,4857,SRP230115,108
SRR10451237,AMPLICON,502,17225126,PRJNA589612,SAMN13285270,Metagenome or environmental,11263121,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7145729,USA,North America,USA,NA,NA,NA,NA,sourdough,Illumina MiSeq,kitchens,not applicable,ITS_S_400,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:59:00Z,1,400,S_400,3050,SRP230115,139
SRR10451238,AMPLICON,502,16890794,PRJNA589612,SAMN13285269,Metagenome or environmental,11344484,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7145728,USA,North America,USA,1,0,0,0,sourdough,Illumina MiSeq,kitchens,not applicable,ITS_S_40,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:59:00Z,1,40,S_40,4106,SRP230115,226
SRR10451239,AMPLICON,502,14308004,PRJNA589612,SAMN13285268,Metagenome or environmental,9423745,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7145727,USA,North America,USA,0,0,1,0,sourdough,Illumina MiSeq,kitchens,not applicable,ITS_S_4,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:59:00Z,1,4,S_4,9332,SRP230115,82
SRR10451240,AMPLICON,502,14517338,PRJNA589612,SAMN13285267,Metagenome or environmental,9700400,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7145726,USA,North America,USA,0,1,1,0,sourdough,Illumina MiSeq,kitchens,not applicable,ITS_S_399,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:59:00Z,1,399,S_399,9692,SRP230115,86
SRR10451241,AMPLICON,502,7618854,PRJNA589612,SAMN13285170,Metagenome or environmental,4916068,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7145724,USA,North America,USA,0,0,0,1,sourdough,Illumina MiSeq,kitchens,not applicable,ITS_S_291,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:59:00Z,1,291,S_291,3094,SRP230115,106
SRR10451242,AMPLICON,502,12194584,PRJNA589612,SAMN13285169,Metagenome or environmental,8117290,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7145723,USA,North America,USA,0,0,0,1,sourdough,Illumina MiSeq,kitchens,not applicable,ITS_S_290,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:59:00Z,1,290,S_290,8736,SRP230115,63
SRR10451243,AMPLICON,502,15816514,PRJNA589612,SAMN13285168,Metagenome or environmental,10560772,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7145722,USA,North America,USA,0,0,1,0,sourdough,Illumina MiSeq,kitchens,not applicable,ITS_S_29,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:59:00Z,1,29,S_29,7546,SRP230115,152
SRR10451244,AMPLICON,502,7937624,PRJNA589612,SAMN13285167,Metagenome or environmental,5200604,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7145721,USA,North America,USA,0,0,1,0,sourdough,Illumina MiSeq,kitchens,not applicable,ITS_S_288,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:59:00Z,1,288,S_288,5359,SRP230115,112
SRR10451245,AMPLICON,502,9013912,PRJNA589612,SAMN13285166,Metagenome or environmental,6174574,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7145720,USA,North America,USA,0,1,1,0,sourdough,Illumina MiSeq,kitchens,not applicable,ITS_S_287,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:59:00Z,1,287,S_287,11493,SRP230115,73
SRR10451246,AMPLICON,502,9841710,PRJNA589612,SAMN13285165,Metagenome or environmental,6628098,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7145719,Ireland,Europe,Ireland,1,0,0,0,sourdough,Illumina MiSeq,kitchens,not applicable,ITS_S_286,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:59:00Z,1,286,S_286,3716,SRP230115,96
SRR10451247,AMPLICON,502,13986222,PRJNA589612,SAMN13285164,Metagenome or environmental,9559334,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7145718,USA,North America,USA,0,1,0,1,sourdough,Illumina MiSeq,kitchens,not applicable,ITS_S_284,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:59:00Z,1,284,S_284,4883,SRP230115,110
SRR10451248,AMPLICON,502,9104774,PRJNA589612,SAMN13285163,Metagenome or environmental,5970463,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7145717,USA,North America,USA,0,0,1,0,sourdough,Illumina MiSeq,kitchens,not applicable,ITS_S_283,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:59:00Z,1,283,S_283,4694,SRP230115,221
SRR10451249,AMPLICON,502,10265900,PRJNA589612,SAMN13284992,Metagenome or environmental,6764075,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7145716,USA,North America,USA,0,0,0,1,sourdough,Illumina MiSeq,kitchens,not applicable,ITS_S_118,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:59:00Z,1,118,S_118,2355,SRP230115,138
SRR10451250,AMPLICON,502,14571554,PRJNA589612,SAMN13285162,Metagenome or environmental,9497342,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7145715,USA,North America,USA,0,0,1,0,sourdough,Illumina MiSeq,kitchens,not applicable,ITS_S_282,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:59:00Z,1,282,S_282,9414,SRP230115,132
SRR10451251,AMPLICON,502,13925982,PRJNA589612,SAMN13285161,Metagenome or environmental,8869637,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7145714,USA,North America,USA,0,0,0,1,sourdough,Illumina MiSeq,kitchens,not applicable,ITS_S_281,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:59:00Z,1,281,S_281,8731,SRP230115,98
SRR10451252,AMPLICON,502,20406300,PRJNA589612,SAMN13285160,Metagenome or environmental,13348090,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7145713,USA,North America,USA,0,0,0,0,sourdough,Illumina MiSeq,kitchens,not applicable,ITS_S_28,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:59:00Z,1,28,S_28,7678,SRP230115,146
SRR10451253,AMPLICON,502,15541920,PRJNA589612,SAMN13285159,Metagenome or environmental,9921194,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7145712,USA,North America,USA,0,1,0,0,sourdough,Illumina MiSeq,kitchens,not applicable,ITS_S_279,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:59:00Z,1,279,S_279,9248,SRP230115,113
SRR10451254,AMPLICON,502,9236298,PRJNA589612,SAMN13285158,Metagenome or environmental,6119219,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7145711,USA,North America,USA,1,0,0,0,sourdough,Illumina MiSeq,kitchens,not applicable,ITS_S_278,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:59:00Z,1,278,S_278,9172,SRP230115,85
SRR10451255,AMPLICON,502,11701620,PRJNA589612,SAMN13285157,Metagenome or environmental,7722542,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7145710,United Kingdom,Europe,United Kingdom,0,1,1,1,sourdough,Illumina MiSeq,kitchens,not applicable,ITS_S_277,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:59:00Z,1,277,S_277,4918,SRP230115,108
SRR10451256,AMPLICON,502,11803526,PRJNA589612,SAMN13285156,Metagenome or environmental,7962780,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7145709,USA,North America,USA,0,0,1,0,sourdough,Illumina MiSeq,kitchens,not applicable,ITS_S_276,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:59:00Z,1,276,S_276,8593,SRP230115,97
SRR10451257,AMPLICON,502,20523266,PRJNA589612,SAMN13285155,Metagenome or environmental,13527099,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7145708,USA,North America,USA,0,0,1,1,sourdough,Illumina MiSeq,kitchens,not applicable,ITS_S_275,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T14:00:00Z,1,275,S_275,7616,SRP230115,150
SRR10451258,AMPLICON,502,12029928,PRJNA589612,SAMN13285154,Metagenome or environmental,7991829,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7145707,Canada,North America,Canada,0,0,1,0,sourdough,Illumina MiSeq,kitchens,not applicable,ITS_S_274,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T14:00:00Z,1,274,S_274,5233,SRP230115,89
SRR10451259,AMPLICON,502,11925512,PRJNA589612,SAMN13285153,Metagenome or environmental,8096466,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7145706,USA,North America,USA,0,0,0,1,sourdough,Illumina MiSeq,kitchens,not applicable,ITS_S_273,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T14:00:00Z,1,273,S_273,9546,SRP230115,70
SRR10451260,AMPLICON,502,13491250,PRJNA589612,SAMN13284991,Metagenome or environmental,8650253,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7145705,USA,North America,USA,0,0,1,0,sourdough,Illumina MiSeq,kitchens,not applicable,ITS_S_117,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T14:00:00Z,1,117,S_117,7322,SRP230115,98
SRR10451261,AMPLICON,502,12228720,PRJNA589612,SAMN13285152,Metagenome or environmental,8244716,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7145704,Norway,Europe,Norway,1,1,0,0,sourdough,Illumina MiSeq,kitchens,not applicable,ITS_S_272,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:59:00Z,1,272,S_272,7185,SRP230115,47
SRR10451262,AMPLICON,502,13777390,PRJNA589612,SAMN13285151,Metagenome or environmental,9451824,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7145703,Canada,North America,Canada,1,0,0,0,sourdough,Illumina MiSeq,kitchens,not applicable,ITS_S_271,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T14:00:00Z,1,271,S_271,9154,SRP230115,62
SRR10451263,AMPLICON,502,16771318,PRJNA589612,SAMN13285150,Metagenome or environmental,11191162,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7145702,USA,North America,USA,0,0,1,1,sourdough,Illumina MiSeq,kitchens,not applicable,ITS_S_270,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T14:00:00Z,1,270,S_270,11552,SRP230115,68
SRR10451264,AMPLICON,502,15178472,PRJNA589612,SAMN13285149,Metagenome or environmental,10252563,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7145701,USA,North America,USA,0,0,1,0,sourdough,Illumina MiSeq,kitchens,not applicable,ITS_S_27,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T14:00:00Z,1,27,S_27,6298,SRP230115,149
SRR10451265,AMPLICON,502,10420014,PRJNA589612,SAMN13285148,Metagenome or environmental,7001685,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7145700,USA,North America,USA,0,0,1,0,sourdough,Illumina MiSeq,kitchens,not applicable,ITS_S_269,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T14:00:00Z,1,269,S_269,4857,SRP230115,108
SRR10451266,AMPLICON,502,24390674,PRJNA589612,SAMN13285147,Metagenome or environmental,16000028,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7145699,Australia,Oceania,Australia,0,1,0,0,sourdough,Illumina MiSeq,kitchens,not applicable,ITS_S_268,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T14:00:00Z,1,268,S_268,5076,SRP230115,141
SRR10451267,AMPLICON,502,16170424,PRJNA589612,SAMN13285146,Metagenome or environmental,10773128,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7145698,USA,North America,USA,0,0,1,0,sourdough,Illumina MiSeq,kitchens,not applicable,ITS_S_267,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T14:00:00Z,1,267,S_267,4592,SRP230115,53
SRR10451268,AMPLICON,502,9467720,PRJNA589612,SAMN13285145,Metagenome or environmental,6213830,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7145697,USA,North America,USA,NA,NA,NA,NA,sourdough,Illumina MiSeq,kitchens,not applicable,ITS_S_266,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T14:00:00Z,1,266,S_266,7597,SRP230115,71
SRR10451269,AMPLICON,502,14486716,PRJNA589612,SAMN13285144,Metagenome or environmental,9295775,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7145696,USA,North America,USA,0,0,1,0,sourdough,Illumina MiSeq,kitchens,not applicable,ITS_S_265,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T14:00:00Z,1,265,S_265,7713,SRP230115,29
SRR10451270,AMPLICON,502,9964198,PRJNA589612,SAMN13285143,Metagenome or environmental,6908688,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7145695,USA,North America,USA,0,0,1,0,sourdough,Illumina MiSeq,kitchens,not applicable,ITS_S_264,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T14:00:00Z,1,264,S_264,8717,SRP230115,93
SRR10451271,AMPLICON,502,8610304,PRJNA589612,SAMN13284990,Metagenome or environmental,5861079,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7145694,USA,North America,USA,0,0,1,0,sourdough,Illumina MiSeq,kitchens,not applicable,ITS_S_116,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T14:00:00Z,1,116,S_116,8413,SRP230115,103
SRR10451272,AMPLICON,502,12379822,PRJNA589612,SAMN13285142,Metagenome or environmental,8362582,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7145693,USA,North America,USA,0,0,1,0,sourdough,Illumina MiSeq,kitchens,not applicable,ITS_S_263,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T14:00:00Z,1,263,S_263,8534,SRP230115,40
SRR10451273,AMPLICON,502,12122798,PRJNA589612,SAMN13285141,Metagenome or environmental,8199171,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7145692,USA,North America,USA,0,0,1,1,sourdough,Illumina MiSeq,kitchens,not applicable,ITS_S_262,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T14:00:00Z,1,262,S_262,7327,SRP230115,159
SRR10451274,AMPLICON,502,17377232,PRJNA589612,SAMN13285140,Metagenome or environmental,11254887,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7145691,USA,North America,USA,0,1,1,0,sourdough,Illumina MiSeq,kitchens,not applicable,ITS_S_261,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T14:00:00Z,1,261,S_261,9280,SRP230115,87
SRR10451275,AMPLICON,502,12451608,PRJNA589612,SAMN13285139,Metagenome or environmental,8342488,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7145690,USA,North America,USA,0,1,0,0,sourdough,Illumina MiSeq,kitchens,not applicable,ITS_S_260,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T14:00:00Z,1,260,S_260,5140,SRP230115,110
SRR10451276,AMPLICON,502,14655388,PRJNA589612,SAMN13285424,Metagenome or environmental,9634578,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7145688,Canada,North America,Canada,0,1,0,1,sourdough,Illumina MiSeq,kitchens,not applicable,ITS_S_56,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T14:00:00Z,1,56,S_56,5581,SRP230115,80
SRR10451277,AMPLICON,502,8242338,PRJNA589612,SAMN13285423,Metagenome or environmental,5595040,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7145687,USA,North America,USA,0,0,1,1,sourdough,Illumina MiSeq,kitchens,not applicable,ITS_S_558,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T14:00:00Z,1,558,S_558,3925,SRP230115,146
SRR10451278,AMPLICON,502,8375368,PRJNA589612,SAMN13285018,Metagenome or environmental,5454520,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7145686,USA,North America,USA,1,0,0,0,sourdough,Illumina MiSeq,kitchens,not applicable,ITS_S_144,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T14:00:00Z,1,144,S_144,4457,SRP230115,165
SRR10451279,AMPLICON,502,8712210,PRJNA589612,SAMN13285422,Metagenome or environmental,5354370,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7145685,Australia,Oceania,Australia,0,1,1,0,sourdough,Illumina MiSeq,kitchens,not applicable,ITS_S_557,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T14:00:00Z,1,557,S_557,4209,SRP230115,119
SRR10451280,AMPLICON,502,13173484,PRJNA589612,SAMN13285421,Metagenome or environmental,8475212,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7145684,USA,North America,USA,NA,NA,NA,NA,sourdough,Illumina MiSeq,kitchens,not applicable,ITS_S_556,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T14:00:00Z,1,556,S_556,2355,SRP230115,138
SRR10451281,AMPLICON,502,8141436,PRJNA589612,SAMN13285420,Metagenome or environmental,5280537,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7145683,USA,North America,USA,1,0,0,0,sourdough,Illumina MiSeq,kitchens,not applicable,ITS_S_555,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T14:00:00Z,1,555,S_555,2355,SRP230115,138
SRR10451282,AMPLICON,502,9954158,PRJNA589612,SAMN13285419,Metagenome or environmental,6438764,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7145682,Norway,Europe,Norway,0,1,0,0,sourdough,Illumina MiSeq,kitchens,not applicable,ITS_S_554,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T14:00:00Z,1,554,S_554,5954,SRP230115,43
SRR10451283,AMPLICON,502,8403480,PRJNA589612,SAMN13285418,Metagenome or environmental,5710405,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7145681,Spain,Europe,Spain,0,0,0,1,sourdough,Illumina MiSeq,kitchens,not applicable,ITS_S_553,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T14:00:00Z,1,553,S_553,6636,SRP230115,138
SRR10451284,AMPLICON,502,11428030,PRJNA589612,SAMN13285417,Metagenome or environmental,7062339,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7145680,Australia,Oceania,Australia,0,1,0,0,sourdough,Illumina MiSeq,kitchens,not applicable,ITS_S_552,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T14:00:00Z,1,552,S_552,3902,SRP230115,201
SRR10451285,AMPLICON,502,8900962,PRJNA589612,SAMN13285416,Metagenome or environmental,6008403,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7145679,USA,North America,USA,0,0,1,0,sourdough,Illumina MiSeq,kitchens,not applicable,ITS_S_551,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T14:00:00Z,1,551,S_551,9162,SRP230115,128
SRR10451286,AMPLICON,502,10006366,PRJNA589612,SAMN13285415,Metagenome or environmental,6543641,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7145678,USA,North America,USA,0,0,1,1,sourdough,Illumina MiSeq,kitchens,not applicable,ITS_S_550,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T14:00:00Z,1,550,S_550,3368,SRP230115,175
