genome,cluster,score
DeFilippisF_xxxx__DS_111__bin.1.fa,983_1,89.86986119401978
MASTER_WP4_UNINA_2__O-25.1__bin.33.fa,984_1,91.52624264314987
MASTER_WP4_CSIC_2__P2603__bin.13.fa,985_1,56.44509818326182
WolfeBE_2014__932_Robiola_due_Latte__bin.1.fa,985_2,77.08525491573022
YulandiA_2020__SRS6115053__bin.26.fa,986_0,83.2922265695415
DeFilippisF_xxxx__DS_111__bin.14.fa,987_1,89.94094593081303
CM_UNINA_FFOOD__FFOOD_277__bin.12.fa,988_1,68.59884174261896
MAG_333.fa,989_0,52.67941249446895
MASTER_WP4_CSIC_2__P2633__bin.16.fa,990_0,95.50228792822492
LeechJ_xxxx__AF27__bin.5.fa,991_0,59.773017883536816
MAG_435.fa,992_1,95.91576186254808
WolfeBE_2014__679_Raclette__bin.9.fa,992_2,73.58782159515096
MASTER_WP4_TEAGASC_1__TGS04-29__bin.9.fa,992_3,98.10749153616536
AlvarezOrdonezA_xxxx__Q08-25__bin.9.fa,992_4,68.10330602961261
MASTER_WP4_TEAGASC_1__TGS14-22__bin.8.fa,992_5,96.43804712907962
MASTER_WP4_UNINA_1__TA012_71775__bin.18.fa,992_6,59.15544254827945
MAG_465.fa,992_7,26.91351681992113
ODFM-BA-A-0142-001_Halomonas_nigrificans_MBT_G8648.fa,993_0,96.5632169876411
AlvarezOrdonezA_xxxx__Q05-22__bin.1.fa,994_1,79.74114884177828
MASTER_WP4_CSIC_1__P2137_73322__bin.9.fa,994_2,45.45243486251791
MASTER_WP4_FFoQSI_1__VB-09-BD__bin.29.fa,995_1,96.21347367407212
MAG_394.fa,995_2,22.77991470834511
MAG_410.fa,995_3,18.404658194385053
DeFilippisF_xxxx__DF_85__bin.3.fa,995_4,93.17953885452235
MacoriG_2019__CS_R7__bin.2.fa,995_5,98.77815311760031
FalardeauJ_2023__SRR20811133__bin.5.fa,995_6,99.43170276473715
We6_bin.full.31.fa,995_7,100.15346803141765
WolfeBE_2014__380_Stawley__bin.1.fa,995_8,78.20888786590055
MASTER_WP4_FFoQSI_1__VB-14D__bin.48.fa,996_1,97.7095828383883
WolfeBE_2014__950_Rush_Creek__bin.3.fa,996_2,75.34889681191517
WalshAM_2020__ERS3466774__bin.5.fa,996_3,80.76374246487417
DeFilippisF_xxxx__DF_37__bin.23.fa,996_4,57.11927285107522
WolfeBE_2014__671_Grayson__bin.9.fa,996_5,83.4978825724477
MASTER_WP4_FFoQSI_1__KM-5G__bin.26.fa,996_6,69.20258711160025
MASTER_WP4_FFoQSI_3__VB14-22__bin.47.fa,996_7,69.81464154098761
AlvarezOrdonezA_xxxx__Q07-22__bin.5.fa,997_1,90.97043894786067
MASTER_WP4_TEAGASC_1__TGS11-22__bin.20.fa,997_2,98.064989770111
MASTER_WP4_TEAGASC_1__TGS08-29__bin.73.fa,997_3,86.64008257715
MASTER_WP4_TEAGASC_1__TGS13-22__bin.7.fa,997_4,93.85886314513486
MASTER_WP4_TEAGASC_1__TGS01-22__bin.14.fa,998_0,51.867016246859386
AlvarezOrdonezA_xxxx__Q06-22__bin.1.fa,999_0,95.52579135779436
MASTER_WP4_CSIC_1__P2134_73322__bin.2.fa,1000_0,48.64568013211271
WalshAM_2020__ERS3466789__bin.2.fa,1001_1,98.06700220101774
WolfeBE_2014__316_Langre__bin.1.fa,1001_2,44.30305570068931
MAG_642.fa,1001_3,97.19395773917591
FalardeauJ_2023__SRR20811293__bin.2.fa,1001_4,100.707239345686
158.fa,1001_5,99.01585043023414
MASTER_WP4_FFoQSI_2__VB10-29__bin.29.fa,1001_6,84.15684489837082
MASTER_WP4_CSIC_2__P2558__bin.22.fa,1001_7,68.26615236021188
MASTER_WP4_CSIC_1__P2237_73323__bin.19.fa,1001_8,45.66327368195652
MASTER_WP4_TEAGASC_1__TGS13-22__bin.35.fa,1001_9,85.37672423197554
MASTER_WP4_CSIC_2__P2591__bin.6.fa,1002_1,97.96263631543148
MASTER_WP4_CSIC_1__P2147_73322__bin.24.fa,1003_0,86.48253751751166
MASTER_WP4_TEAGASC_1__TGS11-22__bin.13.fa,1004_0,88.10732105479099
AlvarezOrdonezA_xxxx__Q05-22__bin.2.fa,1005_1,60.097903533193325
AlvarezOrdonezA_xxxx__Q08-22__bin.21.fa,1005_2,77.93937892175748
AlvarezOrdonezA_xxxx__Q01-22__bin.12.fa,1005_3,64.79012890139644
MASTER_WP4_TEAGASC_1__TGS11-22__bin.7.fa,1006_0,96.18505562470179
MASTER_WP4_CSIC_1__P2137_73322__bin.27.fa,1007_0,57.312540752564665
MAG_82.fa,1008_1,99.38991191828904
MASTER_WP4_FFoQSI_1__VB-03-M6__bin.13.fa,1008_2,88.59978043784928
MASTER_WP4_UNINA_1__SC012_71775__bin.14.fa,1008_3,75.20862887035362
DeFilippisF_xxxx__DF_11__bin.27.fa,1009_0,46.66338157679291
MASTER_WP4_FFoQSI_3__VB07-30__bin.45.fa,1010_1,92.99816403834691
MASTER_WP4_FFoQSI_1__VB-12D__bin.15.fa,1010_2,76.32632440113531
MASTER_WP4_UNINA_2__T-22__bin.16.fa,1011_1,86.98559237580375
MASTER_WP4_UNINA_2__V-22__bin.20.fa,1011_2,63.651655518592015
MASTER_WP4_CSIC_1__P2134_73322__bin.24.fa,1011_3,94.45066264202795
MASTER_WP4_FFoQSI_1__RC17-032__bin.11.fa,1011_4,68.05555426987367
MASTER_WP4_FFoQSI_1__DC18-032__bin.4.fa,1011_5,61.08480289269048
MASTER_WP4_FFoQSI_3__VB14-22__bin.49.fa,1011_6,63.79422265791984
MASTER_WP4_FFoQSI_3__VB02-22__bin.5.fa,1011_7,71.02912921233208
MASTER_WP4_FFoQSI_2__VB16-22__bin.5.fa,1011_8,59.46347196841989
MASTER_WP4_FFoQSI_1__RC17-F-BR__bin.3.fa,1012_1,93.84273124691434
MASTER_WP4_TEAGASC_1__TGS11-22__bin.3.fa,1012_2,76.23824663796975
MASTER_WP4_TEAGASC_1__TGS01-22__bin.19.fa,1012_3,67.81434133750383
MASTER_WP4_FFoQSI_2__VB11-30__bin.19.fa,1013_1,100.35666053874483
MAG_35.fa,1013_2,101.09881283495736
MASTER_WP4_FFoQSI_1__DC18-032__bin.11.fa,1013_3,71.15050559383991
MASTER_WP4_FFoQSI_3__VB07-22__bin.12.fa,1014_0,78.49506540844767
MASTER_WP4_CSIC_1__P2136_73322__bin.21.fa,1015_0,72.52724348487982
MASTER_WP4_CSIC_1__P2137_73322__bin.46.fa,1016_0,51.84399529237567
LeechJ_xxxx__AF17__bin.5.fa,1017_0,85.21155011016802
MASTER_WP4_TEAGASC_1__TGS14-22__bin.12.fa,1018_0,90.46365686865245
MASTER_WP4_TEAGASC_1__TGS14-22__bin.17.fa,1019_0,69.82911553876
AlvarezOrdonezA_xxxx__Q08-22__bin.12.fa,1020_1,78.5087093883351
MASTER_WP4_CSIC_1__P2134_73322__bin.18.fa,1020_2,82.44613746259674
MAG_159.fa,1021_1,76.95457092289614
MAG_494.fa,1021_2,44.78120591647486
MASTER_WP4_FFoQSI_1__VB-16-BD__bin.61.fa,1021_3,80.33705739249302
AlvarezOrdonezA_xxxx__Q06-22__bin.2.fa,1022_1,93.76576914862505
MASTER_WP4_UNINA_2__V-26__bin.2.fa,1022_2,66.72064813716055
GCF_023091965.1_ASM2309196v1_genomic.fa,1022_3,96.75230888952515
MAG_492.fa,1022_4,91.73351409834106
AlvarezOrdonezA_xxxx__Q03-22__bin.2.fa,1022_5,73.33124555777552
AlvarezOrdonezA_xxxx__Q04-30__bin.11.fa,1022_6,63.77596704222912
GCF_023061185.1_ASM2306118v1_genomic.fa,1022_7,96.43148372511095
AlvarezOrdonezA_xxxx__Q04-25__bin.7.fa,1022_8,60.45394739900193
AlvarezOrdonezA_xxxx__Q08-25__bin.15.fa,1022_9,79.16311268469346
AlvarezOrdonezA_xxxx__Q08-26__bin.13.fa,1022_10,79.0938494850323
MASTER_WP4_UNINA_2__O-29__bin.9.fa,1022_11,89.67626290646585
MASTER_WP4_UNINA_2__M-26__bin.5.fa,1022_12,83.71259143987012
MASTER_WP4_UNINA_2__I-25.1__bin.5.fa,1022_13,81.41249474336358
MASTER_WP4_UNINA_2__I-25__bin.10.fa,1022_14,50.71310701898431
AlvarezOrdonezA_xxxx__Q01-27__bin.7.fa,1022_15,61.36412997833044
MASTER_WP4_FFoQSI_3__VB14-22__bin.28.fa,1022_16,75.03203906064502
MASTER_WP4_FFoQSI_2__VB08-22__bin.10.fa,1022_17,63.83823633147819
MASTER_WP4_FFoQSI_3__VB02-22__bin.3.fa,1022_18,71.7900735357678
MASTER_WP4_FFoQSI_2__VB11-22__bin.5.fa,1022_19,69.95463189709419
MASTER_WP4_FFoQSI_1__DC18-032__bin.5.fa,1022_20,53.14610316003821
MASTER_WP4_UNINA_2__I-26.1__bin.6.fa,1022_21,70.90774602569448
MASTER_WP4_CSIC_1__P2136_73322__bin.20.fa,1022_22,46.46022421685201
MASTER_WP4_CSIC_1__P2183_73322__bin.3.fa,1022_23,81.47383162864918
MASTER_WP4_FFoQSI_2__VB15-22__bin.1.fa,1022_24,55.28181802960247
AlvarezOrdonezA_xxxx__Q07-22__bin.1.fa,1022_25,81.49231438276657
AlvarezOrdonezA_xxxx__Q05-22__bin.7.fa,1022_26,58.882496391392124
EBC_084.33.fa,1022_27,47.962849341731136
AlvarezOrdonezA_xxxx__Q06-22__bin.6.fa,1023_0,65.85581829318248
EBC_098.8.fa,1024_0,68.56532519043196
AlvarezOrdonezA_xxxx__Q01-22__bin.16.fa,1025_1,66.5895744295592
MASTER_WP4_TEAGASC_1__TGS11-22__bin.10.fa,1025_2,86.0202748612025
MASTER_WP4_TEAGASC_1__TGS07-22__bin.5.fa,1026_0,89.7235758638411
MASTER_WP4_CSIC_1__P2134_73322__bin.7.fa,1027_0,75.44411294461555
MASTER_WP4_TEAGASC_1__TGS11-22__bin.4.fa,1028_0,57.03541976872159
EBC_084.34.fa,1029_0,72.76108062350967
MASTER_WP4_UNINA_2__V-21__bin.42.fa,1030_0,49.87565801938931
XieM_2019__SAMC044639__bin.26.fa,1031_0,48.25947504606861
LimaC_2020__SRR9640351__bin.23.fa,1032_1,84.05448509016637
MotaGutierrezJ_2021__SRR11602152__bin.2.fa,1032_2,100.51839743153981
MAG_332.fa,1032_3,53.78682248939937
PothakosV_2020__ERS2068300__bin.24.fa,1032_4,46.89964100628418
MAG_327.fa,1032_5,55.157738220691186
PothakosV_2020__ERS2068298__bin.20.fa,1032_6,50.740643025433656
MAG_199.fa,1032_7,59.29096788165688
PothakosV_2020__ERS2068302__bin.15.fa,1032_8,43.8174834129436
MAG_140.fa,1032_9,61.56619942305778
PothakosV_2020__ERS2068299__bin.29.fa,1032_10,56.929038086051264
MAG_335.fa,1032_11,60.55084876632699
PothakosV_2020__ERS2068301__bin.27.fa,1032_12,61.18814249760187
MAG_345.fa,1032_13,38.82029859444879
DeFilippisF_xxxx__DS_112__bin.12.fa,1033_1,99.69146870725173
C-R06.bin.7.fa,1033_2,70.99857183101146
CM_UNINA_FFOOD__FFOOD_405__bin.12.fa,1033_3,88.88061736558572
GonzalezOrozcoB_2023__SRR19505782__bin.12.fa,1033_4,91.58603481184858
MASTER_WP4_UNINA_2__M-29__bin.23.fa,1033_5,72.91729017168926
SEM_41_S58.19.fa,1033_6,54.656270866320476
DeFilippisF_xxxx__DS_112__bin.19.fa,1034_1,101.56295578532311
XieM_2019__SAMC044639__bin.22.fa,1035_0,89.2503148921621
AlvarezOrdonezA_xxxx__Q01-30__bin.12.fa,1036_1,90.24358885983752
LeechJ_xxxx__AF84__bin.10.fa,1037_0,93.64151744220504
MAG_629.fa,1038_1,91.95562567654117
MASTER_WP4_FFoQSI_2__VB08-30__bin.20.fa,1038_2,85.55545092430211
MASTER_WP4_FFoQSI_3__VB08-29__bin.27.fa,1038_3,73.15007482109955
MAG_52.fa,1039_1,89.84507046409611
MASTER_WP4_CSIC_2__P2517__bin.38.fa,1040_0,86.57886504506088
MASTER_WP4_UNINA_1__SC012_71775__bin.18.fa,1041_1,97.03429895320075
MASTER_WP4_UNINA_1__PA207_73417__bin.5.fa,1041_2,63.33825482041693
MASTER_WP4_UNINA_1__GR001_73417__bin.19.fa,1041_3,65.50842319842702
MASTER_WP4_UNINA_1__PA011_73417__bin.1.fa,1041_4,53.97141464921922
MASTER_WP4_UNINA_1__PA004_73417__bin.2.fa,1041_5,52.84155836999116
MASTER_WP4_UNINA_1__SC012_71775__bin.8.fa,1042_0,66.38791850158499
LimaC_2020__SRR9640352__bin.14.fa,1043_1,101.99575379890793
CM_UNINA_FFOOD__FFOOD_312__bin.3.fa,1044_1,83.28178886223333
MASTER_WP4_TEAGASC_1__TGS15-30__bin.24.fa,1044_2,49.8790464815755
MAG_160.fa,1045_0,49.12752382066998
MAG_547.fa,1046_0,74.03566112262142
MASTER_WP4_CSIC_1__P2134_73322__bin.19.fa,1047_0,95.91158220638033
MASTER_WP4_CSIC_1__P2137_73322__bin.43.fa,1048_0,93.25709374464412
MASTER_WP4_CSIC_1__P2137_73322__bin.3.fa,1049_0,93.89245161185704
MASTER_WP4_CSIC_1__P2137_73322__bin.39.fa,1050_0,92.99514763303904
MASTER_WP4_CSIC_1__P2137_73322__bin.16.fa,1051_0,89.8557431163835
MASTER_WP4_FFoQSI_3__VB14-22__bin.24.fa,1052_1,65.68502289433192
MASTER_WP4_TEAGASC_1__TGS15-30__bin.9.fa,1052_2,92.53833116192081
MAG_529.fa,1053_0,96.13174169853592
MASTER_WP4_TEAGASC_1__TGS15-30__bin.20.fa,1054_0,98.79575980466106
LeechJ_2020__ERS3967740__bin.7.fa,1055_1,102.36795595281153
MASTER_WP4_UNINA_1__PM007_71775__bin.9.fa,1056_0,99.65232566265603
MASTER_WP4_UNINA_2__E-22__bin.8.fa,1057_1,93.57651797219317
MAG_1.fa,1058_0,92.2586531255341
MAG_367.fa,1059_0,30.933866526266634
ArikanM_2020__ERS1939655__bin.3.fa,1060_1,100.75862803042617
MAG_371.fa,1061_0,96.20001893696043
YulandiA_2020__SRS6115052__bin.7.fa,1062_1,71.56160822733895
YulandiA_2020__SRS6115053__bin.3.fa,1062_2,74.41403929764664
MASTER_WP4_TEAGASC_1__TGS15-30__bin.27.fa,1063_0,97.14206206115452
MASTER_WP4_UNINA_1__PA207_73417__bin.7.fa,1064_0,83.88011594701197
XieM_2019__SAMC044639__bin.20.fa,1065_0,100.5542886023252
LeechJ_2020__ERS3967716__bin.4.fa,1066_1,96.00509577478377
LiZ_2018__SRS2920551__bin.21.fa,1067_1,99.91420160989179
LiZ_2018__SRS2920550__bin.9.fa,1068_1,87.03165018127646
MAG_31.fa,1069_0,82.04092036086581
MortensenS_xxxx__WK018T-1-G-00h-05I7_S131__bin.4.fa,1070_1,102.6220961206825
MortensenS_xxxx__WK043-2-L-48h-03G7_S80__bin.1.fa,1071_1,98.18926316228956
MortensenS_xxxx__WK028-1-L-48h-02I8_S18__bin.4.fa,1072_1,102.38658499062578
MortensenS_xxxx__WK058-2-G-48h-05H1_S116__bin.1.fa,1072_2,102.52498500683289
MortensenS_xxxx__WK054-2-L-48h-04F1_S17__bin.10.fa,1072_3,102.44965417459774
MortensenS_xxxx__WK034-2-G-48h-04B1_S110__bin.6.fa,1072_4,102.26672041098902
MortensenS_xxxx__WK013-1-L-48h-02B5_S74__bin.2.fa,1072_5,102.72589996352579
MortensenS_xxxx__WK042-1-L-48h-03G1_S74__bin.2.fa,1072_6,102.77663030209419
LeechJ_xxxx__AF21__bin.4.fa,1072_7,102.43607059194836
LeechJ_xxxx__AF91__bin.4.fa,1072_8,77.15678655379205
LeechJ_xxxx__AF55__bin.11.fa,1072_9,59.540375604419665
MortensenS_xxxx__WK045-2-G-48h-04C3_S121__bin.6.fa,1073_1,87.53471316551189
MortensenS_xxxx__WK045-1-L-48h-03H4_S86__bin.3.fa,1073_2,87.66973565260453
MortensenS_xxxx__WK021-2-G-48h-01E6_S21__bin.6.fa,1073_3,86.04199926086932
MortensenS_xxxx__WK021-2-L-08h-02F2_S107__bin.3.fa,1073_4,59.08349376117694
MortensenS_xxxx__WK033-2-L-08h-03C2_S39__bin.5.fa,1073_5,84.73804354832374
MortensenS_xxxx__WK025-1-L-48h-02H5_S6__bin.2.fa,1073_6,53.13168382809602
MortensenS_xxxx__WK004-2-L-08h-01G6_S39__bin.3.fa,1073_7,64.33518669480416
MortensenS_xxxx__WK041-2-G-48h-04B8_S117__bin.4.fa,1074_1,89.34404786983116
MortensenS_xxxx__WK004-1-L-08h-01G4_S37__bin.2.fa,1075_1,85.59819773703826
MortensenS_xxxx__WK016-2-L-48h-02D1_S88__bin.2.fa,1075_2,86.22395626631607
MortensenS_xxxx__WK010-2-L-48h-02A4_S64__bin.9.fa,1075_3,87.06135430447519
MortensenS_xxxx__WK054-1-L-48h-04E8_S15__bin.7.fa,1075_4,67.3436664741533
MortensenS_xxxx__WK062-1-L-48h-04I4_S47__bin.2.fa,1075_5,86.85976104982242
MortensenS_xxxx__WK053-2-G-48h-05G5_S111__bin.2.fa,1075_6,48.21187868675315
MortensenS_xxxx__WK054-2-L-08h-04E9_S16__bin.10.fa,1075_7,46.89930804564694
MAG_502.fa,1076_1,102.74114018103343
MAG_497.fa,1077_1,11.031336783929271
PasolliE_2020__SRS6525478__bin.8.fa,1077_2,71.18614355956888
PatroJN_2016__SRS1044738__bin.8.fa,1077_3,51.75727403575696
LeechJ_2020__ERS3967706__bin.3.fa,1078_1,101.51506104227855
LeechJ_2020__ERS3967703__bin.5.fa,1078_2,73.18828412719174
LeechJ_2020__ERS3967740__bin.5.fa,1078_3,50.617666595226744
LeechJ_2020__ERS3967745__bin.1.fa,1078_4,51.34835202117908
LeechJ_2020__ERS3967716__bin.7.fa,1078_5,55.34972403421591
PatroJN_2016__SRS1044738__bin.14.fa,1078_6,46.06605068183971
PatroJN_2016__SRS1044732__bin.6.fa,1078_7,52.20755350734661
MAG_354.fa,1079_0,101.83784096176579
PatroJN_2016__SRS1044732__bin.3.fa,1080_0,94.39453775050995
MortensenS_xxxx__WK012-2-G-48h-01D6_S12__bin.7.fa,1081_1,82.60887760984131
MilaniC_2019__SRS3591582__bin.12.fa,1082_1,78.82762497483331
CM_UNINA_FFOOD__FFOOD_296__bin.3.fa,1082_2,101.40306277525426
MASTER_WP4_CSIC_2__P2599__bin.50.fa,1082_3,72.66077614478702
AlvarezOrdonezA_xxxx__Q08-28__bin.6.fa,1082_4,61.90375509733207
MASTER_WP4_CSIC_2__P2645__bin.6.fa,1082_5,72.46948339493306
ShangpliangH_2023_a__SRR22851168__bin.17.fa,1082_6,68.36808015642379
MortensenS_xxxx__WK037-2-L-08h-03D9_S55__bin.4.fa,1083_1,94.63102367068076
MortensenS_xxxx__WK007-2-G-48h-01D1_S7__bin.3.fa,1083_2,94.10151600698158
MortensenS_xxxx__WK018-2-L-08h-02D8_S95__bin.5.fa,1083_3,96.02958037378913
MortensenS_xxxx__WK026-1-L-48h-02H9_S10__bin.8.fa,1083_4,92.52501544293698
MortensenS_xxxx__WK067-2-G-48h-05I2_S126__bin.1.fa,1083_5,90.79578695708408
MASTER_WP4_CSIC_2__P2615__bin.21.fa,1084_1,76.08367736954682
MASTER_WP4_CSIC_2__P2625__bin.3.fa,1084_2,77.77461153009851
MASTER_WP4_CSIC_2__P2614__bin.34.fa,1084_3,54.93516226952041
DeFilippisF_xxxx__DF_79__bin.1.fa,1084_4,59.31967113444533
FontanaF_2023__SRR20746968__bin.2.fa,1084_5,47.38210049443207
EscobarZepedaA_2016__SRS974112__bin.34.fa,1084_6,85.18034534487789
CM_UNINA_FFOOD__FFOOD_290__bin.1.fa,1084_7,100.1984681643902
FontanaF_2023__SRR20746834__bin.9.fa,1084_8,87.0660999648978
FontanaF_2023__SRR20746870__bin.5.fa,1084_9,70.86308348218866
MASTER_WP4_UNINA_1__PU010_71775__bin.29.fa,1084_10,56.94947693908632
CM_UNINA_FFOOD__FFOOD_296__bin.12.fa,1084_11,55.86413585342117
FontanaF_2023__SRR20746867__bin.4.fa,1084_12,64.2503282399098
FontanaF_2023__SRR20746869__bin.7.fa,1084_13,59.251661966814105
MASTER_WP4_UNINA_1__CM008_71775__bin.8.fa,1084_14,51.056967070831845
EBC_040.8.fa,1085_0,78.33143295986083
MAG_307.fa,1086_0,52.02171568257334
DeFilippisF_xxxx__DF_42__bin.14.fa,1087_0,98.32360380223766
MASTER_WP4_UNINA_2__V-25.1__bin.6.fa,1088_1,99.66716880644985
MAG_329.fa,1089_1,54.75556937125331
MAG_328.fa,1089_2,51.21187323340578
MASTER_WP4_UNINA_2__V-26.1__bin.11.fa,1090_0,52.9108630811097
MAG_182.fa,1091_1,43.757498608654736
PothakosV_2020__ERS2068299__bin.14.fa,1091_2,34.99867569213302
KharnaiorP_2023__SRR22859377__bin.2.fa,1091_3,73.44507713546105
MAG_542.fa,1092_0,90.77552894721715
LeechJ_xxxx__AF59__bin.8.fa,1093_0,65.49974355221774
LeechJ_xxxx__AF59__bin.1.fa,1094_0,68.12607332569806
MortensenS_xxxx__WK055-2-L-08h-04F4_S20__bin.8.fa,1095_1,80.05053257205776
MortensenS_xxxx__WK056-1-L-48h-04F7_S23__bin.7.fa,1095_2,90.63456833590662
MortensenS_xxxx__WK055-1-L-08h-04F2_S18__bin.8.fa,1095_3,63.1897512462646
MotaGutierrezJ_2021__SRR11602150__bin.6.fa,1095_4,92.75803458977474
MotaGutierrezJ_2021__SRR11602142__bin.9.fa,1095_5,63.99931960498403
OlgaP_2019__SRR11910536__bin.9.fa,1095_6,101.72717531049176
LimaC_2020__SRR9640353__bin.15.fa,1095_7,75.44294951419221
LimaC_2020__SRR9640343__bin.10.fa,1095_8,76.6778345712005
MotaGutierrezJ_2021__SRR11602144__bin.24.fa,1095_9,55.765339515516104
LimaC_2020__SRR9646966__bin.12.fa,1096_1,88.52266104758573
ArikanM_2020__ERS1939593__bin.5.fa,1096_2,100.44038169737458
GCF_013155425.1_ASM1315542v1_genomic.fa,1096_3,96.40117538764457
GCF_003403295.1_ASM340329v1_genomic.fa,1097_1,102.35074325214497
LimaC_2020__SRR9640348__bin.8.fa,1097_2,51.36203144133935
LimaC_2020__SRR9640354__bin.1.fa,1098_1,72.45034901484881
MAG_472.fa,1098_2,67.75904445143043
LeechJ_2020__ERS3967738__bin.4.fa,1098_3,100.28215435322203
MortensenS_xxxx__WK004-2-L-48h-01G7_S40__bin.2.fa,1098_4,102.33255024374064
LimaC_2020__SRR9640353__bin.12.fa,1098_5,90.13620030927767
OlgaP_2019__SRR11909516__bin.6.fa,1098_6,99.30254367680816
LeechJ_2020__ERS3967739__bin.5.fa,1098_7,68.55820201205121
MortensenS_xxxx__WK036-1-L-48h-03D4_S50__bin.2.fa,1098_8,56.655551659213415
LeechJ_2020__ERS3967717__bin.4.fa,1098_9,50.86011056832739
MortensenS_xxxx__WK003-1-L-48h-01G1_S34__bin.2.fa,1098_10,58.92327233331319
MortensenS_xxxx__WK018-1-L-48h-02D7_S94__bin.10.fa,1098_11,57.391594013634794
GCF_000817255.2_ASM81725v2_genomic.fa,1099_1,89.97941567293458
OlgaP_2019__SRR11909888__bin.7.fa,1099_2,99.81397983510556
LimaC_2020__SRR9640351__bin.2.fa,1099_3,72.61111050119521
ArikanM_2020__ERS1939580__bin.2.fa,1100_1,101.31255044701442
LeechJ_2020__ERS3967723__bin.17.fa,1100_2,80.13614438972357
MAG_148.fa,1100_3,23.149460946955674
GCF_003207865.1_ASM320786v1_genomic.fa,1100_4,101.09092497567562
ArikanM_2020__ERS1939655__bin.1.fa,1101_1,101.71029854258502
GCF_011611525.1_ASM1161152v1_genomic.fa,1101_2,103.27817020398851
MAG_306.fa,1101_3,20.54985161947391
MAG_356.fa,1102_0,99.77381326262108
LimaC_2020__SRR9640354__bin.15.fa,1103_1,61.823682928296364
LimaC_2020__SRR9640356__bin.14.fa,1103_2,100.45359156026582
LimaC_2020__SRR9640346__bin.19.fa,1103_3,52.11308618415847
MAG_70.fa,1103_4,75.19939571718312
MAG_109.fa,1103_5,69.82496505200912
PothakosV_2020__ERS2068302__bin.7.fa,1103_6,68.48260432440364
MAG_190.fa,1103_7,77.93275623200049
MAG_326.fa,1103_8,61.67889491468112
PothakosV_2020__ERS2068298__bin.5.fa,1103_9,65.47722019555495
MAG_171.fa,1103_10,73.60480398377342
MAG_348.fa,1103_11,56.04778903638648
MortensenS_xxxx__WK028-1-L-08h-02I7_S17__bin.1.fa,1104_1,99.90552370243623
MortensenS_xxxx__WK019-2-L-48h-02E4_S100__bin.3.fa,1104_2,51.34151016682399
LeechJ_xxxx__AF31__bin.3.fa,1105_1,101.41744328871461
LeechJ_xxxx__AF51__bin.7.fa,1105_2,80.4732644788594
MortensenS_xxxx__WK064-1-L-48h-05A3_S55__bin.1.fa,1106_1,78.93129749599463
MortensenS_xxxx__WK064-2-L-48h-05A5_S57__bin.1.fa,1106_2,67.24953339209934
MortensenS_xxxx__WK044-1-L-48h-03G9_S82__bin.3.fa,1106_3,97.44426920102818
LimaC_2020__SRR9640346__bin.18.fa,1106_4,83.42672064957796
LimaC_2020__SRR9640352__bin.18.fa,1106_5,52.953579560663705
MortensenS_xxxx__WK033-1-L-48h-03C1_S38__bin.12.fa,1106_6,89.57173093826057
MortensenS_xxxx__WK001-2-L-48h-01F4_S28__bin.6.fa,1106_7,98.35797136035562
MortensenS_xxxx__WK050-1-L-48h-04C8_S126__bin.9.fa,1106_8,90.08626626240299
MotaGutierrezJ_2021__SRR11602151__bin.10.fa,1106_9,66.33973906418106
MortensenS_xxxx__WK029-2-L-48h-03A5_S24__bin.7.fa,1106_10,84.87079735754388
LeechJ_2020__ERS3967723__bin.4.fa,1106_11,58.943733338769604
MortensenS_xxxx__WK001T-2-L-48h-05G1_S107__bin.1.fa,1106_12,65.09830204057022
G_24_1A_oryzifermentans_assembly.fa,1107_1,102.70688961975463
HeilCS_2018__Old_Warehouse_metagenome__bin.12.fa,1107_2,60.018177857913024
G_199_1A_oryzifermentans_extracted_assembly.fa,1107_3,98.08628270784928
LeechJ_2020__ERS3967690__bin.9.fa,1107_4,78.4968120064045
G_398_1B_oryzifermentans_assembly.fa,1107_5,101.62139594050363
G_011_1B_oryzifermentans_assembly.fa,1107_6,96.66979971871478
G_65_1_oryzoeni_assembly.fa,1107_7,101.0656362988896
LeechJ_xxxx__AF53__bin.1.fa,1107_8,61.83086302084138
GCF_004014775.2_ASM401477v2_genomic.fa,1107_9,102.22922315146018
MortensenS_xxxx__WK032-1-L-48h-03B6_S34__bin.2.fa,1107_10,101.76523806856841
MAG_349.fa,1107_11,99.97735588201887
LimaC_2020__SRR9640355__bin.23.fa,1107_12,69.51479257566334
YouL_2022__SRR13308529__bin.12.fa,1107_13,71.03180888259537
YouL_2022__SRR13308542__bin.20.fa,1107_14,38.45659863255328
MAG_150.fa,1107_15,54.55134870405086
SRR10454511C706_acetobacter_assembly.fa,1107_16,102.64456240442998
YouL_2022__SRR13308520__bin.20.fa,1107_17,61.19008662182129
DeRoosJ_2020__B9M__bin.4.fa,1107_18,98.275832288686
LeechJ_xxxx__AF51__bin.9.fa,1107_19,42.44795277358135
MortensenS_xxxx__WK022-2-L-48h-02G1_S115__bin.10.fa,1108_1,97.3863749699688
MortensenS_xxxx__WK056-2-L-08h-04F8_S24__bin.13.fa,1108_2,91.15411249169078
MortensenS_xxxx__WK026-1-L-48h-02H9_S10__bin.6.fa,1108_3,100.44479651277325
MortensenS_xxxx__WK040-2-L-48h-03F4_S68__bin.4.fa,1108_4,100.80445976534878
SRR10454494C1110_syzygii_assembly.fa,1108_5,98.63893484743062
