genome,secondary_cluster,threshold,cluster_method,comparison_algorithm,primary_cluster
MASTER_WP4_CSIC_1__P2237_73323__bin.19.fa,1001_1,0.050000000000000044,average,fastANI,1001
MASTER_WP4_CSIC_2__P2558__bin.22.fa,1001_1,0.050000000000000044,average,fastANI,1001
MASTER_WP4_FFoQSI_1__VB-16-BD__bin.14.fa,1001_1,0.050000000000000044,average,fastANI,1001
MASTER_WP4_FFoQSI_2__VB10-29__bin.29.fa,1001_1,0.050000000000000044,average,fastANI,1001
MASTER_WP4_TEAGASC_1__TGS13-22__bin.35.fa,1001_1,0.050000000000000044,average,fastANI,1001
MASTER_WP4_TEAGASC_1__TGS15-28__bin.31.fa,1001_1,0.050000000000000044,average,fastANI,1001
MacoriG_2019__CS_R46__bin.9.fa,1001_1,0.050000000000000044,average,fastANI,1001
WalshAM_2020__ERS3466747__bin.3.fa,1001_1,0.050000000000000044,average,fastANI,1001
WalshAM_2020__ERS3466789__bin.2.fa,1001_1,0.050000000000000044,average,fastANI,1001
We2_bin.full.47.fa,1001_1,0.050000000000000044,average,fastANI,1001
WolfeBE_2014__316_Langre__bin.1.fa,1001_1,0.050000000000000044,average,fastANI,1001
WolfeBE_2014__337_Mileens__bin.5.fa,1001_1,0.050000000000000044,average,fastANI,1001
WolfeBE_2014__626_Red_Hawk__bin.1.fa,1001_1,0.050000000000000044,average,fastANI,1001
WolfeBE_2014__950_Rush_Creek__bin.1.fa,1001_1,0.050000000000000044,average,fastANI,1001
MASTER_WP4_CSIC_2__P2579__bin.21.fa,1002_1,0.050000000000000044,average,fastANI,1002
MASTER_WP4_CSIC_2__P2580__bin.5.fa,1002_1,0.050000000000000044,average,fastANI,1002
MASTER_WP4_CSIC_2__P2584__bin.6.fa,1002_1,0.050000000000000044,average,fastANI,1002
MASTER_WP4_CSIC_2__P2588__bin.7.fa,1002_1,0.050000000000000044,average,fastANI,1002
MASTER_WP4_CSIC_2__P2591__bin.6.fa,1002_1,0.050000000000000044,average,fastANI,1002
MASTER_WP4_CSIC_1__P2147_73322__bin.24.fa,1003_0,0.050000000000000044,average,fastANI,1003
MASTER_WP4_TEAGASC_1__TGS11-22__bin.13.fa,1004_0,0.050000000000000044,average,fastANI,1004
AlvarezOrdonezA_xxxx__Q01-22__bin.12.fa,1005_1,0.050000000000000044,average,fastANI,1005
AlvarezOrdonezA_xxxx__Q05-22__bin.2.fa,1005_1,0.050000000000000044,average,fastANI,1005
AlvarezOrdonezA_xxxx__Q08-22__bin.21.fa,1005_1,0.050000000000000044,average,fastANI,1005
MASTER_WP4_TEAGASC_1__TGS11-22__bin.7.fa,1006_0,0.050000000000000044,average,fastANI,1006
MASTER_WP4_CSIC_1__P2137_73322__bin.27.fa,1007_0,0.050000000000000044,average,fastANI,1007
MAG_82.fa,1008_1,0.050000000000000044,average,fastANI,1008
MASTER_WP4_CSIC_1__P2136_73322__bin.26.fa,1008_1,0.050000000000000044,average,fastANI,1008
WalshAM_2020__ERS3466737__bin.8.fa,1008_1,0.050000000000000044,average,fastANI,1008
MASTER_WP4_FFoQSI_1__VB-03-M6__bin.13.fa,1008_2,0.050000000000000044,average,fastANI,1008
MASTER_WP4_UNINA_1__SC012_71775__bin.14.fa,1008_2,0.050000000000000044,average,fastANI,1008
DeFilippisF_xxxx__DF_11__bin.27.fa,1009_0,0.050000000000000044,average,fastANI,1009
MASTER_WP4_FFoQSI_1__VB-05-BD__bin.12.fa,1010_1,0.050000000000000044,average,fastANI,1010
MASTER_WP4_FFoQSI_1__VB-12D__bin.15.fa,1010_1,0.050000000000000044,average,fastANI,1010
MASTER_WP4_FFoQSI_3__VB07-30__bin.45.fa,1010_1,0.050000000000000044,average,fastANI,1010
MASTER_WP4_CSIC_1__P2134_73322__bin.24.fa,1011_1,0.050000000000000044,average,fastANI,1011
MASTER_WP4_FFoQSI_1__DC18-032__bin.4.fa,1011_1,0.050000000000000044,average,fastANI,1011
MASTER_WP4_FFoQSI_1__RC17-032__bin.11.fa,1011_1,0.050000000000000044,average,fastANI,1011
MASTER_WP4_FFoQSI_2__VB16-22__bin.5.fa,1011_1,0.050000000000000044,average,fastANI,1011
MASTER_WP4_FFoQSI_3__VB02-22__bin.5.fa,1011_1,0.050000000000000044,average,fastANI,1011
MASTER_WP4_FFoQSI_3__VB14-22__bin.49.fa,1011_1,0.050000000000000044,average,fastANI,1011
MASTER_WP4_UNINA_2__T-22__bin.16.fa,1011_1,0.050000000000000044,average,fastANI,1011
MASTER_WP4_UNINA_2__V-22__bin.20.fa,1011_1,0.050000000000000044,average,fastANI,1011
MASTER_WP4_FFoQSI_1__RC17-F-AR__bin.20.fa,1012_1,0.050000000000000044,average,fastANI,1012
MASTER_WP4_FFoQSI_1__RC17-F-BR__bin.3.fa,1012_1,0.050000000000000044,average,fastANI,1012
MASTER_WP4_TEAGASC_1__TGS01-22__bin.19.fa,1012_1,0.050000000000000044,average,fastANI,1012
MASTER_WP4_TEAGASC_1__TGS11-22__bin.3.fa,1012_1,0.050000000000000044,average,fastANI,1012
MASTER_WP4_FFoQSI_1__VB-15-M9__bin.42.fa,1013_1,0.050000000000000044,average,fastANI,1013
MASTER_WP4_FFoQSI_2__VB11-29__bin.24.fa,1013_1,0.050000000000000044,average,fastANI,1013
MASTER_WP4_FFoQSI_2__VB11-30__bin.19.fa,1013_1,0.050000000000000044,average,fastANI,1013
MAG_35.fa,1013_2,0.050000000000000044,average,fastANI,1013
MASTER_WP4_FFoQSI_1__DC18-032__bin.11.fa,1013_2,0.050000000000000044,average,fastANI,1013
MASTER_WP4_FFoQSI_3__VB07-22__bin.12.fa,1014_0,0.050000000000000044,average,fastANI,1014
MASTER_WP4_CSIC_1__P2136_73322__bin.21.fa,1015_0,0.050000000000000044,average,fastANI,1015
MASTER_WP4_CSIC_1__P2137_73322__bin.46.fa,1016_0,0.050000000000000044,average,fastANI,1016
LeechJ_xxxx__AF17__bin.5.fa,1017_0,0.050000000000000044,average,fastANI,1017
MASTER_WP4_TEAGASC_1__TGS14-22__bin.12.fa,1018_0,0.050000000000000044,average,fastANI,1018
MASTER_WP4_TEAGASC_1__TGS14-22__bin.17.fa,1019_0,0.050000000000000044,average,fastANI,1019
AlvarezOrdonezA_xxxx__Q08-22__bin.12.fa,1020_1,0.050000000000000044,average,fastANI,1020
MASTER_WP4_CSIC_1__P2134_73322__bin.18.fa,1020_1,0.050000000000000044,average,fastANI,1020
MAG_159.fa,1021_1,0.050000000000000044,average,fastANI,1021
MAG_494.fa,1021_1,0.050000000000000044,average,fastANI,1021
MASTER_WP4_FFoQSI_1__VB-16-BD__bin.61.fa,1021_2,0.050000000000000044,average,fastANI,1021
AlvarezOrdonezA_xxxx__Q06-22__bin.2.fa,1022_1,0.050000000000000044,average,fastANI,1022
MASTER_WP4_UNINA_2__V-26__bin.2.fa,1022_1,0.050000000000000044,average,fastANI,1022
GCF_023091965.1_ASM2309196v1_genomic.fa,1022_2,0.050000000000000044,average,fastANI,1022
MAG_492.fa,1022_2,0.050000000000000044,average,fastANI,1022
AlvarezOrdonezA_xxxx__Q01-22__bin.14.fa,1022_3,0.050000000000000044,average,fastANI,1022
AlvarezOrdonezA_xxxx__Q01-23X__bin.4.fa,1022_3,0.050000000000000044,average,fastANI,1022
AlvarezOrdonezA_xxxx__Q01-25__bin.8.fa,1022_3,0.050000000000000044,average,fastANI,1022
AlvarezOrdonezA_xxxx__Q01-27__bin.7.fa,1022_3,0.050000000000000044,average,fastANI,1022
AlvarezOrdonezA_xxxx__Q03-22__bin.2.fa,1022_3,0.050000000000000044,average,fastANI,1022
AlvarezOrdonezA_xxxx__Q03-26__bin.4.fa,1022_3,0.050000000000000044,average,fastANI,1022
AlvarezOrdonezA_xxxx__Q04-25__bin.7.fa,1022_3,0.050000000000000044,average,fastANI,1022
AlvarezOrdonezA_xxxx__Q04-26__bin.9.fa,1022_3,0.050000000000000044,average,fastANI,1022
AlvarezOrdonezA_xxxx__Q04-30__bin.11.fa,1022_3,0.050000000000000044,average,fastANI,1022
AlvarezOrdonezA_xxxx__Q07-22__bin.1.fa,1022_3,0.050000000000000044,average,fastANI,1022
AlvarezOrdonezA_xxxx__Q08-25__bin.15.fa,1022_3,0.050000000000000044,average,fastANI,1022
AlvarezOrdonezA_xxxx__Q08-26__bin.13.fa,1022_3,0.050000000000000044,average,fastANI,1022
GCF_023061185.1_ASM2306118v1_genomic.fa,1022_3,0.050000000000000044,average,fastANI,1022
MASTER_WP4_CSIC_1__P2136_73322__bin.20.fa,1022_3,0.050000000000000044,average,fastANI,1022
MASTER_WP4_CSIC_1__P2183_73322__bin.3.fa,1022_3,0.050000000000000044,average,fastANI,1022
MASTER_WP4_FFoQSI_1__DC18-032__bin.5.fa,1022_3,0.050000000000000044,average,fastANI,1022
MASTER_WP4_FFoQSI_2__VB08-22__bin.10.fa,1022_3,0.050000000000000044,average,fastANI,1022
MASTER_WP4_FFoQSI_2__VB11-22__bin.5.fa,1022_3,0.050000000000000044,average,fastANI,1022
MASTER_WP4_FFoQSI_2__VB15-22__bin.1.fa,1022_3,0.050000000000000044,average,fastANI,1022
MASTER_WP4_FFoQSI_3__VB02-22__bin.3.fa,1022_3,0.050000000000000044,average,fastANI,1022
MASTER_WP4_FFoQSI_3__VB14-22__bin.28.fa,1022_3,0.050000000000000044,average,fastANI,1022
MASTER_WP4_UNINA_2__I-25.1__bin.5.fa,1022_3,0.050000000000000044,average,fastANI,1022
MASTER_WP4_UNINA_2__I-25__bin.10.fa,1022_3,0.050000000000000044,average,fastANI,1022
MASTER_WP4_UNINA_2__I-26.1__bin.6.fa,1022_3,0.050000000000000044,average,fastANI,1022
MASTER_WP4_UNINA_2__M-25.1__bin.1.fa,1022_3,0.050000000000000044,average,fastANI,1022
MASTER_WP4_UNINA_2__M-26.1__bin.6.fa,1022_3,0.050000000000000044,average,fastANI,1022
MASTER_WP4_UNINA_2__M-26__bin.5.fa,1022_3,0.050000000000000044,average,fastANI,1022
MASTER_WP4_UNINA_2__M-29__bin.12.fa,1022_3,0.050000000000000044,average,fastANI,1022
MASTER_WP4_UNINA_2__M-30__bin.7.fa,1022_3,0.050000000000000044,average,fastANI,1022
MASTER_WP4_UNINA_2__N-22__bin.8.fa,1022_3,0.050000000000000044,average,fastANI,1022
MASTER_WP4_UNINA_2__O-25.1__bin.34.fa,1022_3,0.050000000000000044,average,fastANI,1022
MASTER_WP4_UNINA_2__O-25__bin.2.fa,1022_3,0.050000000000000044,average,fastANI,1022
MASTER_WP4_UNINA_2__O-26.1__bin.2.fa,1022_3,0.050000000000000044,average,fastANI,1022
MASTER_WP4_UNINA_2__O-26__bin.8.fa,1022_3,0.050000000000000044,average,fastANI,1022
MASTER_WP4_UNINA_2__O-29__bin.9.fa,1022_3,0.050000000000000044,average,fastANI,1022
MASTER_WP4_UNINA_2__O-30__bin.14.fa,1022_3,0.050000000000000044,average,fastANI,1022
AlvarezOrdonezA_xxxx__Q05-22__bin.7.fa,1022_4,0.050000000000000044,average,fastANI,1022
EBC_084.33.fa,1022_5,0.050000000000000044,average,fastANI,1022
AlvarezOrdonezA_xxxx__Q06-22__bin.6.fa,1023_0,0.050000000000000044,average,fastANI,1023
EBC_098.8.fa,1024_0,0.050000000000000044,average,fastANI,1024
AlvarezOrdonezA_xxxx__Q01-22__bin.16.fa,1025_1,0.050000000000000044,average,fastANI,1025
MASTER_WP4_TEAGASC_1__TGS11-22__bin.10.fa,1025_1,0.050000000000000044,average,fastANI,1025
MASTER_WP4_TEAGASC_1__TGS07-22__bin.5.fa,1026_0,0.050000000000000044,average,fastANI,1026
MASTER_WP4_CSIC_1__P2134_73322__bin.7.fa,1027_0,0.050000000000000044,average,fastANI,1027
MASTER_WP4_TEAGASC_1__TGS11-22__bin.4.fa,1028_0,0.050000000000000044,average,fastANI,1028
EBC_084.34.fa,1029_0,0.050000000000000044,average,fastANI,1029
MASTER_WP4_UNINA_2__V-21__bin.42.fa,1030_0,0.050000000000000044,average,fastANI,1030
XieM_2019__SAMC044639__bin.26.fa,1031_0,0.050000000000000044,average,fastANI,1031
LimaC_2020__SRR9640351__bin.23.fa,1032_1,0.050000000000000044,average,fastANI,1032
LimaC_2020__SRR9640353__bin.16.fa,1032_1,0.050000000000000044,average,fastANI,1032
LimaC_2020__SRR9640355__bin.35.fa,1032_1,0.050000000000000044,average,fastANI,1032
MotaGutierrezJ_2021__SRR11602144__bin.17.fa,1032_1,0.050000000000000044,average,fastANI,1032
MotaGutierrezJ_2021__SRR11602150__bin.15.fa,1032_1,0.050000000000000044,average,fastANI,1032
MotaGutierrezJ_2021__SRR11602152__bin.2.fa,1032_1,0.050000000000000044,average,fastANI,1032
MAG_140.fa,1032_2,0.050000000000000044,average,fastANI,1032
MAG_199.fa,1032_2,0.050000000000000044,average,fastANI,1032
MAG_327.fa,1032_2,0.050000000000000044,average,fastANI,1032
MAG_332.fa,1032_2,0.050000000000000044,average,fastANI,1032
MAG_335.fa,1032_2,0.050000000000000044,average,fastANI,1032
MAG_345.fa,1032_2,0.050000000000000044,average,fastANI,1032
PothakosV_2020__ERS2068298__bin.20.fa,1032_2,0.050000000000000044,average,fastANI,1032
PothakosV_2020__ERS2068299__bin.29.fa,1032_2,0.050000000000000044,average,fastANI,1032
PothakosV_2020__ERS2068300__bin.24.fa,1032_2,0.050000000000000044,average,fastANI,1032
PothakosV_2020__ERS2068301__bin.27.fa,1032_2,0.050000000000000044,average,fastANI,1032
PothakosV_2020__ERS2068302__bin.15.fa,1032_2,0.050000000000000044,average,fastANI,1032
DeFilippisF_xxxx__DS_103__bin.8.fa,1033_1,0.050000000000000044,average,fastANI,1033
DeFilippisF_xxxx__DS_111__bin.21.fa,1033_1,0.050000000000000044,average,fastANI,1033
DeFilippisF_xxxx__DS_112__bin.12.fa,1033_1,0.050000000000000044,average,fastANI,1033
C-R06.bin.7.fa,1033_2,0.050000000000000044,average,fastANI,1033
CM_UNINA_FFOOD__FFOOD_405__bin.12.fa,1033_2,0.050000000000000044,average,fastANI,1033
GonzalezOrozcoB_2023__SRR19505782__bin.12.fa,1033_3,0.050000000000000044,average,fastANI,1033
MASTER_WP4_UNINA_2__M-29__bin.23.fa,1033_4,0.050000000000000044,average,fastANI,1033
SEM_41_S58.19.fa,1033_5,0.050000000000000044,average,fastANI,1033
DeFilippisF_xxxx__DS_103__bin.18.fa,1034_1,0.050000000000000044,average,fastANI,1034
DeFilippisF_xxxx__DS_111__bin.23.fa,1034_1,0.050000000000000044,average,fastANI,1034
DeFilippisF_xxxx__DS_112__bin.19.fa,1034_1,0.050000000000000044,average,fastANI,1034
XieM_2019__SAMC044639__bin.22.fa,1035_0,0.050000000000000044,average,fastANI,1035
AlvarezOrdonezA_xxxx__Q01-29__bin.13.fa,1036_1,0.050000000000000044,average,fastANI,1036
AlvarezOrdonezA_xxxx__Q01-30__bin.12.fa,1036_1,0.050000000000000044,average,fastANI,1036
LeechJ_xxxx__AF84__bin.10.fa,1037_0,0.050000000000000044,average,fastANI,1037
MAG_629.fa,1038_1,0.050000000000000044,average,fastANI,1038
MASTER_WP4_FFoQSI_1__RC17-F-BR__bin.48.fa,1038_1,0.050000000000000044,average,fastANI,1038
MASTER_WP4_FFoQSI_2__VB08-30__bin.20.fa,1038_1,0.050000000000000044,average,fastANI,1038
MASTER_WP4_FFoQSI_3__VB08-29__bin.27.fa,1038_1,0.050000000000000044,average,fastANI,1038
MASTER_WP4_FFoQSI_3__VB09-30__bin.11.fa,1038_1,0.050000000000000044,average,fastANI,1038
WolfeBE_2014__671_Grayson__bin.10.fa,1038_1,0.050000000000000044,average,fastANI,1038
WolfeBE_2014__917_Abondance__bin.5.fa,1038_1,0.050000000000000044,average,fastANI,1038
ArikanM_2020__ERS1939655__bin.6.fa,1039_1,0.050000000000000044,average,fastANI,1039
MAG_52.fa,1039_1,0.050000000000000044,average,fastANI,1039
MASTER_WP4_CSIC_2__P2517__bin.38.fa,1040_0,0.050000000000000044,average,fastANI,1040
MASTER_WP4_UNINA_1__GR001_73417__bin.19.fa,1041_1,0.050000000000000044,average,fastANI,1041
MASTER_WP4_UNINA_1__GR002_73417__bin.1.fa,1041_1,0.050000000000000044,average,fastANI,1041
MASTER_WP4_UNINA_1__PA001_71775__bin.4.fa,1041_1,0.050000000000000044,average,fastANI,1041
MASTER_WP4_UNINA_1__PA004_73417__bin.2.fa,1041_1,0.050000000000000044,average,fastANI,1041
MASTER_WP4_UNINA_1__PA011_73417__bin.1.fa,1041_1,0.050000000000000044,average,fastANI,1041
MASTER_WP4_UNINA_1__PA012_73417__bin.13.fa,1041_1,0.050000000000000044,average,fastANI,1041
MASTER_WP4_UNINA_1__PA207_73417__bin.5.fa,1041_1,0.050000000000000044,average,fastANI,1041
MASTER_WP4_UNINA_1__SC012_71775__bin.18.fa,1041_1,0.050000000000000044,average,fastANI,1041
MASTER_WP4_UNINA_1__SR008_71775__bin.21.fa,1041_1,0.050000000000000044,average,fastANI,1041
MASTER_WP4_UNINA_1__SC012_71775__bin.8.fa,1042_0,0.050000000000000044,average,fastANI,1042
LimaC_2020__SRR9640344__bin.20.fa,1043_1,0.050000000000000044,average,fastANI,1043
LimaC_2020__SRR9640345__bin.2.fa,1043_1,0.050000000000000044,average,fastANI,1043
LimaC_2020__SRR9640351__bin.20.fa,1043_1,0.050000000000000044,average,fastANI,1043
LimaC_2020__SRR9640352__bin.14.fa,1043_1,0.050000000000000044,average,fastANI,1043
CM_UNINA_FFOOD__FFOOD_312__bin.3.fa,1044_1,0.050000000000000044,average,fastANI,1044
MASTER_WP4_TEAGASC_1__TGS15-30__bin.24.fa,1044_2,0.050000000000000044,average,fastANI,1044
MAG_160.fa,1045_0,0.050000000000000044,average,fastANI,1045
MAG_547.fa,1046_0,0.050000000000000044,average,fastANI,1046
MASTER_WP4_CSIC_1__P2134_73322__bin.19.fa,1047_0,0.050000000000000044,average,fastANI,1047
MASTER_WP4_CSIC_1__P2137_73322__bin.43.fa,1048_0,0.050000000000000044,average,fastANI,1048
MASTER_WP4_CSIC_1__P2137_73322__bin.3.fa,1049_0,0.050000000000000044,average,fastANI,1049
MASTER_WP4_CSIC_1__P2137_73322__bin.39.fa,1050_0,0.050000000000000044,average,fastANI,1050
MASTER_WP4_CSIC_1__P2137_73322__bin.16.fa,1051_0,0.050000000000000044,average,fastANI,1051
MASTER_WP4_FFoQSI_3__VB14-22__bin.24.fa,1052_1,0.050000000000000044,average,fastANI,1052
MASTER_WP4_TEAGASC_1__TGS15-30__bin.9.fa,1052_1,0.050000000000000044,average,fastANI,1052
MAG_529.fa,1053_0,0.050000000000000044,average,fastANI,1053
MASTER_WP4_TEAGASC_1__TGS15-30__bin.20.fa,1054_0,0.050000000000000044,average,fastANI,1054
LeechJ_2020__ERS3967734__bin.5.fa,1055_1,0.050000000000000044,average,fastANI,1055
LeechJ_2020__ERS3967737__bin.2.fa,1055_1,0.050000000000000044,average,fastANI,1055
LeechJ_2020__ERS3967740__bin.7.fa,1055_1,0.050000000000000044,average,fastANI,1055
MASTER_WP4_UNINA_1__PM007_71775__bin.9.fa,1056_0,0.050000000000000044,average,fastANI,1056
MASTER_WP4_UNINA_2__B-22__bin.5.fa,1057_1,0.050000000000000044,average,fastANI,1057
MASTER_WP4_UNINA_2__E-22__bin.8.fa,1057_1,0.050000000000000044,average,fastANI,1057
MAG_1.fa,1058_0,0.050000000000000044,average,fastANI,1058
MAG_367.fa,1059_0,0.050000000000000044,average,fastANI,1059
ArikanM_2020__ERS1939655__bin.3.fa,1060_1,0.050000000000000044,average,fastANI,1060
ArikanM_2020__ERS1939656__bin.6.fa,1060_1,0.050000000000000044,average,fastANI,1060
MAG_368.fa,1060_1,0.050000000000000044,average,fastANI,1060
MAG_371.fa,1061_0,0.050000000000000044,average,fastANI,1061
YulandiA_2020__SRS6115052__bin.7.fa,1062_1,0.050000000000000044,average,fastANI,1062
YulandiA_2020__SRS6115053__bin.3.fa,1062_1,0.050000000000000044,average,fastANI,1062
MASTER_WP4_TEAGASC_1__TGS15-30__bin.27.fa,1063_0,0.050000000000000044,average,fastANI,1063
MASTER_WP4_UNINA_1__PA207_73417__bin.7.fa,1064_0,0.050000000000000044,average,fastANI,1064
XieM_2019__SAMC044639__bin.20.fa,1065_0,0.050000000000000044,average,fastANI,1065
LeechJ_2020__ERS3967714__bin.5.fa,1066_1,0.050000000000000044,average,fastANI,1066
LeechJ_2020__ERS3967715__bin.7.fa,1066_1,0.050000000000000044,average,fastANI,1066
LeechJ_2020__ERS3967716__bin.4.fa,1066_1,0.050000000000000044,average,fastANI,1066
LiZ_2018__SRS2920550__bin.4.fa,1067_1,0.050000000000000044,average,fastANI,1067
LiZ_2018__SRS2920551__bin.21.fa,1067_1,0.050000000000000044,average,fastANI,1067
LiZ_2018__SRS2920555__bin.14.fa,1067_1,0.050000000000000044,average,fastANI,1067
LiZ_2018__SRS2920550__bin.9.fa,1068_1,0.050000000000000044,average,fastANI,1068
LiZ_2018__SRS2920551__bin.11.fa,1068_1,0.050000000000000044,average,fastANI,1068
LiZ_2018__SRS2920555__bin.4.fa,1068_1,0.050000000000000044,average,fastANI,1068
MAG_31.fa,1069_0,0.050000000000000044,average,fastANI,1069
MortensenS_xxxx__WK017-1-L-48h-02D3_S90__bin.5.fa,1070_1,0.050000000000000044,average,fastANI,1070
MortensenS_xxxx__WK017-2-G-48h-01E2_S17__bin.5.fa,1070_1,0.050000000000000044,average,fastANI,1070
MortensenS_xxxx__WK017-2-L-08h-02D4_S91__bin.7.fa,1070_1,0.050000000000000044,average,fastANI,1070
MortensenS_xxxx__WK017-2-L-48h-02D5_S92__bin.2.fa,1070_1,0.050000000000000044,average,fastANI,1070
MortensenS_xxxx__WK018-1-L-08h-02D6_S93__bin.2.fa,1070_1,0.050000000000000044,average,fastANI,1070
MortensenS_xxxx__WK018-1-L-48h-02D7_S94__bin.2.fa,1070_1,0.050000000000000044,average,fastANI,1070
MortensenS_xxxx__WK018-2-G-48h-01E3_S18__bin.5.fa,1070_1,0.050000000000000044,average,fastANI,1070
MortensenS_xxxx__WK018-2-L-08h-02D8_S95__bin.9.fa,1070_1,0.050000000000000044,average,fastANI,1070
MortensenS_xxxx__WK018-2-L-48h-02D9_S96__bin.5.fa,1070_1,0.050000000000000044,average,fastANI,1070
MortensenS_xxxx__WK018T-1-G-00h-05I7_S131__bin.4.fa,1070_1,0.050000000000000044,average,fastANI,1070
MortensenS_xxxx__WK018T-1-L-00h-05D5_S84__bin.7.fa,1070_1,0.050000000000000044,average,fastANI,1070
MortensenS_xxxx__WK018T-1-L-02h-05D9_S88__bin.2.fa,1070_1,0.050000000000000044,average,fastANI,1070
MortensenS_xxxx__WK018T-1-L-04h-05E4_S92__bin.3.fa,1070_1,0.050000000000000044,average,fastANI,1070
MortensenS_xxxx__WK018T-1-L-08h-05E8_S96__bin.3.fa,1070_1,0.050000000000000044,average,fastANI,1070
MortensenS_xxxx__WK018T-1-L-16h-05F3_S100__bin.1.fa,1070_1,0.050000000000000044,average,fastANI,1070
MortensenS_xxxx__WK018T-1-L-48h-05G2_S108__bin.4.fa,1070_1,0.050000000000000044,average,fastANI,1070
MortensenS_xxxx__WK018T-2-G-00h-05I8_S132__bin.1.fa,1070_1,0.050000000000000044,average,fastANI,1070
MortensenS_xxxx__WK018T-2-L-00h-05D6_S85__bin.1.fa,1070_1,0.050000000000000044,average,fastANI,1070
MortensenS_xxxx__WK018T-2-L-02h-05E1_S89__bin.4.fa,1070_1,0.050000000000000044,average,fastANI,1070
MortensenS_xxxx__WK018T-2-L-04h-05E5_S93__bin.3.fa,1070_1,0.050000000000000044,average,fastANI,1070
MortensenS_xxxx__WK018T-2-L-08h-05E9_S97__bin.2.fa,1070_1,0.050000000000000044,average,fastANI,1070
MortensenS_xxxx__WK018T-2-L-16h-05F4_S101__bin.6.fa,1070_1,0.050000000000000044,average,fastANI,1070
MortensenS_xxxx__WK018T-2-L-48h-05G3_S109__bin.6.fa,1070_1,0.050000000000000044,average,fastANI,1070
MortensenS_xxxx__WK019-1-L-08h-02E1_S97__bin.6.fa,1070_1,0.050000000000000044,average,fastANI,1070
MortensenS_xxxx__WK019-2-G-48h-01E4_S19__bin.6.fa,1070_1,0.050000000000000044,average,fastANI,1070
MortensenS_xxxx__WK019-2-L-48h-02E4_S100__bin.5.fa,1070_1,0.050000000000000044,average,fastANI,1070
ChaconVargasK_2020__SRS6087090__bin.12.fa,1071_1,0.050000000000000044,average,fastANI,1071
MortensenS_xxxx__WK043-2-G-48h-04C1_S119__bin.7.fa,1071_1,0.050000000000000044,average,fastANI,1071
MortensenS_xxxx__WK043-2-L-08h-03G6_S79__bin.8.fa,1071_1,0.050000000000000044,average,fastANI,1071
MortensenS_xxxx__WK043-2-L-48h-03G7_S80__bin.1.fa,1071_1,0.050000000000000044,average,fastANI,1071
LeechJ_2020__ERS3967701__bin.4.fa,1072_1,0.050000000000000044,average,fastANI,1072
LeechJ_xxxx__AF19__bin.4.fa,1072_1,0.050000000000000044,average,fastANI,1072
LeechJ_xxxx__AF21__bin.4.fa,1072_1,0.050000000000000044,average,fastANI,1072
LeechJ_xxxx__AF23__bin.3.fa,1072_1,0.050000000000000044,average,fastANI,1072
LeechJ_xxxx__AF39__bin.1.fa,1072_1,0.050000000000000044,average,fastANI,1072
LeechJ_xxxx__AF55__bin.11.fa,1072_1,0.050000000000000044,average,fastANI,1072
LeechJ_xxxx__AF91__bin.4.fa,1072_1,0.050000000000000044,average,fastANI,1072
MortensenS_xxxx__WK002-2-G-48h-01C5_S133__bin.4.fa,1072_1,0.050000000000000044,average,fastANI,1072
MortensenS_xxxx__WK002-2-G-48h-01C5_S1__bin.1.fa,1072_1,0.050000000000000044,average,fastANI,1072
MortensenS_xxxx__WK002-2-G-48h-01C5_S2__bin.1.fa,1072_1,0.050000000000000044,average,fastANI,1072
MortensenS_xxxx__WK002-2-L-08h-01F7_S31__bin.6.fa,1072_1,0.050000000000000044,average,fastANI,1072
MortensenS_xxxx__WK002-2-L-48h-01F8_S32__bin.5.fa,1072_1,0.050000000000000044,average,fastANI,1072
